abundance	growth_rate	reactions	metabolites	taxon	tradeoff	sample_id
0.04347826086956523	0.0022971441525875885	3277	2792	Parabacteroides_merdae	0.5	MV_FEM4_t1Q14
0.04347826086956523	0.004606218282075575	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM4_t1Q14
0.04347826086956523	0.01567957439382296	1178	1128	Parasutterella_excrementihominis	0.5	MV_FEM4_t1Q14
0.04347826086956523	0.0024636314792174157	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM4_t1Q14
0.04347826086956523	0.00014224560287310728	2059	1743	Prevotella_copri	0.5	MV_FEM4_t1Q14
0.04347826086956523	0.007352625413952369	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM4_t1Q14
0.04347826086956523	0.0012467365391143018	1703	1667	Veillonella_parvula	0.5	MV_FEM4_t1Q14
0.03448275862068966	0.04294190134515031	946	897	Adlercreutzia_equolifaciens	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03294980184209899	1390	1216	Akkermansia_muciniphila	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03356813212422555	953	934	Alistipes_putredinis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03819607398703305	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03600035878557804	1143	1079	Bacteroides_dorei	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03615919652880628	3440	2972	Bacteroides_uniformis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.042945221675262275	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.04016483746466896	1032	919	Bifidobacterium_angulatum	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.041975608692582274	1412	1318	Bifidobacterium_animalis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.0399513925270942	2523	2154	Bifidobacterium_longum	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.040954795786592446	1402	1207	Blautia_obeum	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.04227659266000062	1344	1191	Blautia_wexlerae	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.02926680363411038	886	875	Butyrivibrio_crossotus	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.04136606639084371	1319	1162	Coprococcus_catus	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.037393690152820916	1227	1072	Coprococcus_eutactus	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.034679002957196864	1009	987	Dialister_invisus	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03917089790490364	1723	1581	Dorea_formicigenerans	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.04179453692066832	1647	1326	Dorea_longicatena	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.042091071274928504	2757	2250	Enterococcus_faecium	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.04178247024838898	1145	1035	Eubacterium_ramulus	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.0418526374263111	1198	1062	Eubacterium_rectale	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.03449100153686667	988	940	Eubacterium_ventriosum	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.040351622811128786	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.041454161204431746	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.041941414550105756	1097	990	Gemmiger_formicilis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.0324132619869424	2059	1743	Prevotella_copri	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.04070953032515255	2199	1798	Roseburia_hominis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.041781009193369634	2244	1826	Roseburia_intestinalis	0.5	MV_FEM5_t1Q14
0.03448275862068966	0.039324555657267876	1423	1354	Streptococcus_thermophilus	0.5	MV_FEM5_t1Q14
0.03225806451612904	0.05818079751480237	1280	1097	Actinomyces_naeslundii	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05878811179565734	1213	1054	Actinomyces_oris	0.5	MV_MIM5_t3F15
0.03225806451612904	0.055001017743873726	1629	1484	Bifidobacterium_breve	0.5	MV_MIM5_t3F15
0.03225806451612904	0.06949839808457285	1160	1064	Corynebacterium_durum	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05827086379380346	1005	950	Corynebacterium_matruchotii	0.5	MV_MIM5_t3F15
0.03225806451612904	0.054723486602405454	1008	975	Corynebacterium_pseudodiphtheriticum	0.5	MV_MIM5_t3F15
0.03225806451612904	0.04519849948499625	942	896	Dolosigranulum_pigrum	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05493176421525592	1320	1268	Gemella_haemolysans	0.5	MV_MIM5_t3F15
0.03225806451612904	0.07489825496509749	896	847	Gemella_morbillorum	0.5	MV_MIM5_t3F15
0.03225806451612904	0.049817225267826275	1690	1561	Haemophilus_haemolyticus	0.5	MV_MIM5_t3F15
0.03225806451612904	0.049665903150878134	1624	1373	Haemophilus_influenzae	0.5	MV_MIM5_t3F15
0.03225806451612904	0.04897201863712948	1273	1159	Haemophilus_parahaemolyticus	0.5	MV_MIM5_t3F15
0.03225806451612904	0.04979319351651681	1808	1656	Haemophilus_parainfluenzae	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05032860140326742	1209	1119	Haemophilus_paraphrohaemolyticus	0.5	MV_MIM5_t3F15
0.03225806451612904	0.047640319565696	1228	1133	Neisseria_cinerea	0.5	MV_MIM5_t3F15
0.03225806451612904	0.04933954338168908	1618	1568	Neisseria_mucosa	0.5	MV_MIM5_t3F15
0.03225806451612904	0.048727192179992995	1185	1085	Neisseria_sicca	0.5	MV_MIM5_t3F15
0.03225806451612904	0.04978676278287867	2941	2606	Parabacteroides_distasonis	0.5	MV_MIM5_t3F15
0.03225806451612904	0.0636882380089004	1030	959	Rothia_aeria	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05167982245579533	1396	1401	Rothia_dentocariosa	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05264667893224438	1414	1399	Rothia_mucilaginosa	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05166154124126624	1150	989	Streptococcus_cristatus	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05514019917098803	1484	1372	Streptococcus_mitis	0.5	MV_MIM5_t3F15
0.03225806451612904	0.055401731473462335	1503	1361	Streptococcus_oralis	0.5	MV_MIM5_t3F15
0.03225806451612904	0.055770258557177044	1490	1356	Streptococcus_parasanguinis	0.5	MV_MIM5_t3F15
0.03225806451612904	0.07510818657086815	1002	922	Streptococcus_peroris	0.5	MV_MIM5_t3F15
0.03225806451612904	0.061724182815486674	1068	944	Streptococcus_pseudopneumoniae	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05607747471760698	1658	1553	Streptococcus_sanguinis	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05227997327967942	1423	1354	Streptococcus_thermophilus	0.5	MV_MIM5_t3F15
0.03225806451612904	0.05469258806032851	1318	1259	Streptococcus_vestibularis	0.5	MV_MIM5_t3F15
0.03225806451612904	0.04945412628193488	1722	1674	Veillonella_atypica	0.5	MV_MIM5_t3F15
