abundance	growth_rate	reactions	metabolites	taxon	tradeoff	sample_id	MediumScale
0.0014885713987060557	0.0017322035861191884	2823	2260	Bacteroides_finegoldii	0.5	MV_FEM1_t1Q14	2.0
0.0020905761394425454	0.003051274715636342	3606	3066	Bacteroides_ovatus	0.5	MV_FEM1_t1Q14	2.0
0.007980419217347157	0.011734948290298718	1849	1752	Bacteroides_stercoris	0.5	MV_FEM1_t1Q14	2.0
0.002671675118784812	0.0038345340278538673	3440	2972	Bacteroides_uniformis	0.5	MV_FEM1_t1Q14	2.0
0.016809652941019472	0.012190817096756032	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM1_t1Q14	2.0
0.0019464684638111635	0.002764495889463528	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM1_t1Q14	2.0
0.0046591432311559175	0.004809796340995753	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM1_t1Q14	2.0
0.0013845500131269917	0.001337785995719379	1558	1410	Bifidobacterium_bifidum	0.5	MV_FEM1_t1Q14	2.0
0.004466729038904303	0.0040754842073521666	1128	970	Collinsella_aerofaciens	0.5	MV_FEM1_t1Q14	2.0
0.009692256029003398	0.0140742400867947	1198	1062	Eubacterium_rectale	0.5	MV_FEM1_t1Q14	2.0
0.008115697760739145	0.011338326599804369	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM1_t1Q14	2.0
0.0012320191423705695	0.0017263784536104949	1355	1191	Flavonifractor_plautii	0.5	MV_FEM1_t1Q14	2.0
0.001688292459017858	0.0024535490442696055	1070	1010	Intestinimonas_butyriciproducens	0.5	MV_FEM1_t1Q14	2.0
0.0022476738027366865	0.0032444177463924638	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM1_t1Q14	2.0
0.0014790318765163658	0.002095336018726567	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM1_t1Q14	2.0
0.0031701658953354078	0.0029695647585339475	3277	2792	Parabacteroides_merdae	0.5	MV_FEM1_t1Q14	2.0
0.0014229110704429785	0.0011415320412045296	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM1_t1Q14	2.0
0.03632761682540321	0.0	1100	1046	Phascolarctobacterium_succinatutens	0.5	MV_FEM1_t1Q14	2.0
0.7908845400169258	0.21807843799254756	2059	1743	Prevotella_copri	0.5	MV_FEM1_t1Q14	2.0
0.004454144988356203	0.004164908271404411	1171	1068	Roseburia_faecis	0.5	MV_FEM1_t1Q14	2.0
0.0017902841590246472	0.002645665736923891	2199	1798	Roseburia_hominis	0.5	MV_FEM1_t1Q14	2.0
0.003653129577258105	0.005348397446671371	1314	1135	Roseburia_inulinivorans	0.5	MV_FEM1_t1Q14	2.0
0.002405887793095477	0.0035376858946711783	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM1_t1Q14	2.0
0.008957080937955181	0.0055852952408734615	1253	1149	Alistipes_finegoldii	0.5	MV_FEM2_t1Q14	0.5
0.0018905426606165758	5.693276514787452e-05	1474	1305	Alistipes_indistinctus	0.5	MV_FEM2_t1Q14	0.5
0.06782742955455653	0.0035052890058850754	953	934	Alistipes_putredinis	0.5	MV_FEM2_t1Q14	0.5
0.0038257417037399362	0.00018457610576599139	2594	2103	Alistipes_shahii	0.5	MV_FEM2_t1Q14	0.5
0.0018929492920091572	0.0002258808385416853	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM2_t1Q14	0.5
0.023455831762560705	3.118869032272139e-05	2897	2558	Bacteroides_caccae	0.5	MV_FEM2_t1Q14	0.5
0.020371332527735785	0.002919812778761465	1143	1079	Bacteroides_dorei	0.5	MV_FEM2_t1Q14	0.5
0.008704384641734154	0.0007655938631820683	1352	1212	Bacteroides_eggerthii	0.5	MV_FEM2_t1Q14	0.5
0.011586192032606126	1.6105670061995272e-05	3065	2683	Bacteroides_fragilis	0.5	MV_FEM2_t1Q14	0.5
0.005937828154218016	8.143329498908728e-06	3606	3066	Bacteroides_ovatus	0.5	MV_FEM2_t1Q14	0.5
0.01267372201856477	1.421062925541217e-05	1849	1752	Bacteroides_stercoris	0.5	MV_FEM2_t1Q14	0.5
0.005132275146423337	6.171940239809359e-06	3073	2674	Bacteroides_thetaiotaomicron	0.5	MV_FEM2_t1Q14	0.5
0.050459439303018216	4.879724151525177e-05	3440	2972	Bacteroides_uniformis	0.5	MV_FEM2_t1Q14	0.5
0.14140376669901375	0.0233919710925743	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM2_t1Q14	0.5
0.0016438629428770011	6.756842006201387e-07	3448	2923	Bacteroides_xylanisolvens	0.5	MV_FEM2_t1Q14	0.5
0.01457843706404877	2.1446121134109658e-05	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM2_t1Q14	0.5
0.007795480185802649	0.0012988727544647528	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM2_t1Q14	0.5
0.006556599825599453	0.0008610374723153783	2523	2154	Bifidobacterium_longum	0.5	MV_FEM2_t1Q14	0.5
0.002522951909889306	0.0003293653652381825	1237	1175	Butyricimonas_synergistica	0.5	MV_FEM2_t1Q14	0.5
0.0068345657514425825	0.000661283403653911	1286	1174	Butyricimonas_virosa	0.5	MV_FEM2_t1Q14	0.5
0.008472946922814127	0.001127202846850882	1128	970	Collinsella_aerofaciens	0.5	MV_FEM2_t1Q14	0.5
0.06719742693667652	0.008333608533134359	1227	1072	Coprococcus_eutactus	0.5	MV_FEM2_t1Q14	0.5
0.00812518868658614	0.0006024496691024955	1118	1031	Desulfovibrio_piger	0.5	MV_FEM2_t1Q14	0.5
0.0068995447990422756	0.0007376744165819699	1647	1326	Dorea_longicatena	0.5	MV_FEM2_t1Q14	0.5
0.014897182021821612	0.0	4286	3571	Escherichia_coli	0.5	MV_FEM2_t1Q14	0.5
0.012360057727065018	0.0020505652770409157	1198	1062	Eubacterium_rectale	0.5	MV_FEM2_t1Q14	0.5
0.012694445788889641	0.0014071553572726	988	940	Eubacterium_ventriosum	0.5	MV_FEM2_t1Q14	0.5
0.07828678328845867	0.008468565480361265	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM2_t1Q14	0.5
0.0066075401900756205	0.0010879410014470996	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM2_t1Q14	0.5
0.006895132641489211	0.0011425195987952474	1047	962	Lachnospira_pectinoschiza	0.5	MV_FEM2_t1Q14	0.5
0.2226834635276352	0.06563202813547456	690	743	Methanobrevibacter_smithii	0.5	MV_FEM2_t1Q14	0.5
0.01561556149250724	2.2732750373552406e-05	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM2_t1Q14	0.5
0.011656519149967109	0.0	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM2_t1Q14	0.5
0.0184642108508592	2.525409078017264e-05	3277	2792	Parabacteroides_merdae	0.5	MV_FEM2_t1Q14	0.5
0.005132275146423337	0.0003876016503789367	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM2_t1Q14	0.5
0.030990058740524264	0.006198104123720634	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM2_t1Q14	0.5
0.008727381341707708	0.0013343277260643395	1171	1068	Roseburia_faecis	0.5	MV_FEM2_t1Q14	0.5
0.012839779584652872	0.0014915059772472024	2199	1798	Roseburia_hominis	0.5	MV_FEM2_t1Q14	0.5
0.005686335173693279	6.705109812979507e-05	1314	1135	Roseburia_inulinivorans	0.5	MV_FEM2_t1Q14	0.5
0.005038416522112804	7.687555575921283e-06	1081	962	Ruminococcus_bicirculans	0.5	MV_FEM2_t1Q14	0.5
0.03455895939397804	0.0016295967678957928	1044	887	Ruminococcus_bromii	0.5	MV_FEM2_t1Q14	0.5
0.0021203759586080817	3.1153302909255644e-06	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM2_t1Q14	0.5
0.008957080937955181	0.010316034677825157	1253	1149	Alistipes_finegoldii	0.5	MV_FEM2_t1Q14	1.0
0.0018905426606165758	0.0007425572136777525	1474	1305	Alistipes_indistinctus	0.5	MV_FEM2_t1Q14	1.0
0.06782742955455653	0.029867123211911366	953	934	Alistipes_putredinis	0.5	MV_FEM2_t1Q14	1.0
0.0038257417037399362	0.0015585415953129657	2594	2103	Alistipes_shahii	0.5	MV_FEM2_t1Q14	1.0
0.0018929492920091572	0.0010302016901773505	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM2_t1Q14	1.0
0.023455831762560705	0.007678279608675062	2897	2558	Bacteroides_caccae	0.5	MV_FEM2_t1Q14	1.0
0.020371332527735785	0.009444681176759367	1143	1079	Bacteroides_dorei	0.5	MV_FEM2_t1Q14	1.0
0.008704384641734154	0.003500613402248042	1352	1212	Bacteroides_eggerthii	0.5	MV_FEM2_t1Q14	1.0
0.011586192032606126	0.0053167362556235725	3065	2683	Bacteroides_fragilis	0.5	MV_FEM2_t1Q14	1.0
0.005937828154218016	0.001919096000501409	3606	3066	Bacteroides_ovatus	0.5	MV_FEM2_t1Q14	1.0
0.01267372201856477	0.004165359466752838	1849	1752	Bacteroides_stercoris	0.5	MV_FEM2_t1Q14	1.0
0.005132275146423337	0.0016903381348337566	3073	2674	Bacteroides_thetaiotaomicron	0.5	MV_FEM2_t1Q14	1.0
0.050459439303018216	0.01664214697516727	3440	2972	Bacteroides_uniformis	0.5	MV_FEM2_t1Q14	1.0
0.14140376669901375	0.07529101140622883	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM2_t1Q14	1.0
0.0016438629428770011	0.00029502910841285626	3448	2923	Bacteroides_xylanisolvens	0.5	MV_FEM2_t1Q14	1.0
0.01457843706404877	0.005809880338414694	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM2_t1Q14	1.0
0.007795480185802649	0.00481902384512766	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM2_t1Q14	1.0
0.006556599825599453	0.003416726394090518	2523	2154	Bifidobacterium_longum	0.5	MV_FEM2_t1Q14	1.0
0.002522951909889306	0.0011407388415841028	1237	1175	Butyricimonas_synergistica	0.5	MV_FEM2_t1Q14	1.0
0.0068345657514425825	0.003121533418332508	1286	1174	Butyricimonas_virosa	0.5	MV_FEM2_t1Q14	1.0
0.008472946922814127	0.004958096395598752	1128	970	Collinsella_aerofaciens	0.5	MV_FEM2_t1Q14	1.0
0.06719742693667652	0.035554963211045364	1227	1072	Coprococcus_eutactus	0.5	MV_FEM2_t1Q14	1.0
0.00812518868658614	0.0031380761102655515	1118	1031	Desulfovibrio_piger	0.5	MV_FEM2_t1Q14	1.0
0.0068995447990422756	0.0034828327832358607	1647	1326	Dorea_longicatena	0.5	MV_FEM2_t1Q14	1.0
0.014897182021821612	0.004851598418796685	4286	3571	Escherichia_coli	0.5	MV_FEM2_t1Q14	1.0
0.012360057727065018	0.00743239448003346	1198	1062	Eubacterium_rectale	0.5	MV_FEM2_t1Q14	1.0
0.012694445788889641	0.004522808233090932	988	940	Eubacterium_ventriosum	0.5	MV_FEM2_t1Q14	1.0
0.07828678328845867	0.04647613803048778	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM2_t1Q14	1.0
0.0066075401900756205	0.004071218449227995	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM2_t1Q14	1.0
0.006895132641489211	0.004201203284658877	1047	962	Lachnospira_pectinoschiza	0.5	MV_FEM2_t1Q14	1.0
0.2226834635276352	0.10828707819483706	690	743	Methanobrevibacter_smithii	0.5	MV_FEM2_t1Q14	1.0
0.01561556149250724	0.006332907776075158	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM2_t1Q14	1.0
0.011656519149967109	0.003354010304002207	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM2_t1Q14	1.0
0.0184642108508592	0.006082737786802371	3277	2792	Parabacteroides_merdae	0.5	MV_FEM2_t1Q14	1.0
0.005132275146423337	0.0013633995442191547	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM2_t1Q14	1.0
0.030990058740524264	0.014265634584981975	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM2_t1Q14	1.0
0.008727381341707708	0.005234286382326506	1171	1068	Roseburia_faecis	0.5	MV_FEM2_t1Q14	1.0
0.012839779584652872	0.007173721380137247	2199	1798	Roseburia_hominis	0.5	MV_FEM2_t1Q14	1.0
0.005686335173693279	0.002747617150942663	1314	1135	Roseburia_inulinivorans	0.5	MV_FEM2_t1Q14	1.0
0.005038416522112804	0.0021468717301063762	1081	962	Ruminococcus_bicirculans	0.5	MV_FEM2_t1Q14	1.0
0.03455895939397804	0.021031250134518755	1044	887	Ruminococcus_bromii	0.5	MV_FEM2_t1Q14	1.0
0.0021203759586080817	0.0006542981088451915	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM2_t1Q14	1.0
0.008957080937955181	0.01685488194119617	1253	1149	Alistipes_finegoldii	0.5	MV_FEM2_t1Q14	2.0
0.0018905426606165758	0.003396214993997146	1474	1305	Alistipes_indistinctus	0.5	MV_FEM2_t1Q14	2.0
0.06782742955455653	0.12257666416097507	953	934	Alistipes_putredinis	0.5	MV_FEM2_t1Q14	2.0
0.0038257417037399362	0.006871553462517009	2594	2103	Alistipes_shahii	0.5	MV_FEM2_t1Q14	2.0
0.0018929492920091572	0.0037528237540330844	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM2_t1Q14	2.0
0.023455831762560705	0.04198731866523293	2897	2558	Bacteroides_caccae	0.5	MV_FEM2_t1Q14	2.0
0.020371332527735785	0.03242260644561443	1143	1079	Bacteroides_dorei	0.5	MV_FEM2_t1Q14	2.0
0.008704384641734154	0.016133750202564735	1352	1212	Bacteroides_eggerthii	0.5	MV_FEM2_t1Q14	2.0
0.011586192032606126	0.02195304495368571	3065	2683	Bacteroides_fragilis	0.5	MV_FEM2_t1Q14	2.0
0.005937828154218016	0.010551666732099752	3606	3066	Bacteroides_ovatus	0.5	MV_FEM2_t1Q14	2.0
0.01267372201856477	0.022758041540918622	1849	1752	Bacteroides_stercoris	0.5	MV_FEM2_t1Q14	2.0
0.005132275146423337	0.009187033839438382	3073	2674	Bacteroides_thetaiotaomicron	0.5	MV_FEM2_t1Q14	2.0
0.050459439303018216	0.08992549383525016	3440	2972	Bacteroides_uniformis	0.5	MV_FEM2_t1Q14	2.0
0.14140376669901375	0.2548167571795732	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM2_t1Q14	2.0
0.0016438629428770011	0.002712841994323642	3448	2923	Bacteroides_xylanisolvens	0.5	MV_FEM2_t1Q14	2.0
0.01457843706404877	0.02549557848022104	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM2_t1Q14	2.0
0.007795480185802649	0.016215580061683454	1689	1486	Bifidobacterium_adolescentis	0.5	MV_FEM2_t1Q14	2.0
0.006556599825599453	0.01300495998312428	2523	2154	Bifidobacterium_longum	0.5	MV_FEM2_t1Q14	2.0
0.002522951909889306	0.004638468049284916	1237	1175	Butyricimonas_synergistica	0.5	MV_FEM2_t1Q14	2.0
0.0068345657514425825	0.01253439608569148	1286	1174	Butyricimonas_virosa	0.5	MV_FEM2_t1Q14	2.0
0.008472946922814127	0.017347343985423896	1128	970	Collinsella_aerofaciens	0.5	MV_FEM2_t1Q14	2.0
0.06719742693667652	0.12089685027761772	1227	1072	Coprococcus_eutactus	0.5	MV_FEM2_t1Q14	2.0
0.00812518868658614	0.014005467162577782	1118	1031	Desulfovibrio_piger	0.5	MV_FEM2_t1Q14	2.0
0.0068995447990422756	0.014237842269459719	1647	1326	Dorea_longicatena	0.5	MV_FEM2_t1Q14	2.0
0.014897182021821612	0.026741035722974694	4286	3571	Escherichia_coli	0.5	MV_FEM2_t1Q14	2.0
0.012360057727065018	0.023068113784643986	1198	1062	Eubacterium_rectale	0.5	MV_FEM2_t1Q14	2.0
0.012694445788889641	0.01898112165861668	988	940	Eubacterium_ventriosum	0.5	MV_FEM2_t1Q14	2.0
0.07828678328845867	0.15770993366714095	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM2_t1Q14	2.0
0.0066075401900756205	0.013671709149825885	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM2_t1Q14	2.0
0.006895132641489211	0.014158162111166111	1047	962	Lachnospira_pectinoschiza	0.5	MV_FEM2_t1Q14	2.0
0.2226834635276352	0.37886281426893154	690	743	Methanobrevibacter_smithii	0.5	MV_FEM2_t1Q14	2.0
0.01561556149250724	0.028195114549675833	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM2_t1Q14	2.0
0.011656519149967109	0.021172600352117835	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM2_t1Q14	2.0
0.0184642108508592	0.03267642011714179	3277	2792	Parabacteroides_merdae	0.5	MV_FEM2_t1Q14	2.0
0.005132275146423337	0.00829832431965552	1998	1743	Paraprevotella_xylaniphila	0.5	MV_FEM2_t1Q14	2.0
0.030990058740524264	0.05632225389408521	1058	1034	Phascolarctobacterium_faecium	0.5	MV_FEM2_t1Q14	2.0
0.008727381341707708	0.017826749432677765	1171	1068	Roseburia_faecis	0.5	MV_FEM2_t1Q14	2.0
0.012839779584652872	0.026172777750148354	2199	1798	Roseburia_hominis	0.5	MV_FEM2_t1Q14	2.0
0.005686335173693279	0.010979058401585109	1314	1135	Roseburia_inulinivorans	0.5	MV_FEM2_t1Q14	2.0
0.005038416522112804	0.009441102125798552	1081	962	Ruminococcus_bicirculans	0.5	MV_FEM2_t1Q14	2.0
0.03455895939397804	0.07172985102622496	1044	887	Ruminococcus_bromii	0.5	MV_FEM2_t1Q14	2.0
0.0021203759586080817	0.003730946361555793	1012	950	Ruthenibacterium_lactatiformans	0.5	MV_FEM2_t1Q14	2.0
0.002949209376609007	0.0021102789946241696	1253	1149	Alistipes_finegoldii	0.5	MV_FEM3_t1Q14	0.5
0.020809927245391296	0.006428834197407108	2594	2103	Alistipes_shahii	0.5	MV_FEM3_t1Q14	0.5
0.007983776415912061	0.0035246505478107914	1404	1176	Anaerostipes_hadrus	0.5	MV_FEM3_t1Q14	0.5
0.002144910307288263	0.000499590768270338	2897	2558	Bacteroides_caccae	0.5	MV_FEM3_t1Q14	0.5
0.10148424815632119	0.04063896864652073	1143	1079	Bacteroides_dorei	0.5	MV_FEM3_t1Q14	0.5
0.005476813098874874	0.001688252378478355	2810	2264	Bacteroides_intestinalis	0.5	MV_FEM3_t1Q14	0.5
0.002841834153780042	0.0005192320376017315	3606	3066	Bacteroides_ovatus	0.5	MV_FEM3_t1Q14	0.5
0.014836503740932464	0.0041538427345795634	3073	2674	Bacteroides_thetaiotaomicron	0.5	MV_FEM3_t1Q14	0.5
0.24759722561372782	0.07111980107738565	3440	2972	Bacteroides_uniformis	0.5	MV_FEM3_t1Q14	0.5
0.1958093210039809	0.10065594981088666	1502	1326	Bacteroides_vulgatus	0.5	MV_FEM3_t1Q14	0.5
0.008328798271619838	0.0018771281129152172	3448	2923	Bacteroides_xylanisolvens	0.5	MV_FEM3_t1Q14	0.5
0.059058966705221747	0.015335417904587464	1427	1239	Barnesiella_intestinihominis	0.5	MV_FEM3_t1Q14	0.5
0.0018261683117896757	0.0003386319675080545	1402	1207	Blautia_obeum	0.5	MV_FEM3_t1Q14	0.5
0.009684636038034742	0.0029861153698737142	1286	1174	Butyricimonas_virosa	0.5	MV_FEM3_t1Q14	0.5
0.0014396400674253238	0.0008135699639108716	1020	978	Campylobacter_hominis	0.5	MV_FEM3_t1Q14	0.5
0.014905981826292382	0.007790456942970988	1128	970	Collinsella_aerofaciens	0.5	MV_FEM3_t1Q14	0.5
0.0011430047354503473	9.910652529138791e-05	1319	1162	Coprococcus_catus	0.5	MV_FEM3_t1Q14	0.5
0.004955389091376654	0.0021732793910205343	1282	1095	Coprococcus_comes	0.5	MV_FEM3_t1Q14	0.5
0.004636759884977677	0.0025185884473896284	1647	1326	Dorea_longicatena	0.5	MV_FEM3_t1Q14	0.5
0.0033735219693426825	0.0006958238881717198	4286	3571	Escherichia_coli	0.5	MV_FEM3_t1Q14	0.5
0.004292753131166392	0.002188539843338647	1198	1062	Eubacterium_rectale	0.5	MV_FEM3_t1Q14	0.5
0.0082339426388475	0.002435215320722936	2497	1859	Faecalibacterium_prausnitzii	0.5	MV_FEM3_t1Q14	0.5
0.005862100663143511	0.0011412659922424599	1355	1191	Flavonifractor_plautii	0.5	MV_FEM3_t1Q14	0.5
0.002491285632191363	0.0012545368923739353	1066	980	Fusicatenibacter_saccharivorans	0.5	MV_FEM3_t1Q14	0.5
0.09577723250514178	0.05045620694463403	690	743	Methanobrevibacter_smithii	0.5	MV_FEM3_t1Q14	0.5
0.011849735594153242	0.0033638772122185053	1486	1303	Odoribacter_splanchnicus	0.5	MV_FEM3_t1Q14	0.5
0.008462678932857215	0.002046059407435604	2941	2606	Parabacteroides_distasonis	0.5	MV_FEM3_t1Q14	0.5
0.10831114677753084	0.038930127174586146	3277	2792	Parabacteroides_merdae	0.5	MV_FEM3_t1Q14	0.5
0.0022626621272813707	0.0007706027010438555	1100	1046	Phascolarctobacterium_succinatutens	0.5	MV_FEM3_t1Q14	0.5
0.0017742853259689571	0.0004567827262922601	1108	1044	Prevotella_timonensis	0.5	MV_FEM3_t1Q14	0.5
