[1;32mFunctional annotation of hits...[0m
500 0.8022973537445068 623.21 q/s (% mem usage: 25.50, % mem avail: 74.53)
20000 15.567655801773071 1284.71 q/s (% mem usage: 25.50, % mem avail: 74.53)
20500 15.948874711990356 1285.36 q/s (% mem usage: 25.50, % mem avail: 74.53)
21000 16.354163646697998 1284.08 q/s (% mem usage: 25.50, % mem avail: 74.53)
21500 16.7036349773407 1287.14 q/s (% mem usage: 25.50, % mem avail: 74.53)
22000 17.085291862487793 1287.66 q/s (% mem usage: 25.50, % mem avail: 74.53)
22500 17.44252920150757 1289.95 q/s (% mem usage: 25.50, % mem avail: 74.53)
23000 18.091366291046143 1271.32 q/s (% mem usage: 25.50, % mem avail: 74.53)
23500 18.547537326812744 1267.01 q/s (% mem usage: 25.50, % mem avail: 74.53)
24000 18.767096042633057 1278.83 q/s (% mem usage: 25.50, % mem avail: 74.53)
24500 19.16756820678711 1278.20 q/s (% mem usage: 25.50, % mem avail: 74.53)
25000 19.675107717514038 1270.64 q/s (% mem usage: 25.50, % mem avail: 74.53)
25500 20.062111377716064 1271.05 q/s (% mem usage: 25.50, % mem avail: 74.53)
26000 20.618972063064575 1260.97 q/s (% mem usage: 25.50, % mem avail: 74.53)
26500 20.893988847732544 1268.31 q/s (% mem usage: 25.50, % mem avail: 74.53)
27000 21.403894901275635 1261.45 q/s (% mem usage: 25.50, % mem avail: 74.53)
27500 21.857887506484985 1258.13 q/s (% mem usage: 25.50, % mem avail: 74.53)
28000 22.252642393112183 1258.28 q/s (% mem usage: 25.50, % mem avail: 74.53)
28500 22.944053411483765 1242.15 q/s (% mem usage: 25.50, % mem avail: 74.53)
29000 23.12981677055359 1253.79 q/s (% mem usage: 25.50, % mem avail: 74.53)
29500 23.463574647903442 1257.27 q/s (% mem usage: 25.50, % mem avail: 74.54)
30000 23.855658531188965 1257.56 q/s (% mem usage: 25.50, % mem avail: 74.54)
30500 24.21926736831665 1259.33 q/s (% mem usage: 25.50, % mem avail: 74.53)
31000 24.677466869354248 1256.21 q/s (% mem usage: 25.50, % mem avail: 74.54)
31500 25.096124172210693 1255.17 q/s (% mem usage: 25.50, % mem avail: 74.54)
32000 25.479958057403564 1255.89 q/s (% mem usage: 25.50, % mem avail: 74.54)
32500 25.85690140724182 1256.92 q/s (% mem usage: 25.50, % mem avail: 74.54)
33000 26.371935606002808 1251.33 q/s (% mem usage: 25.50, % mem avail: 74.54)
33500 26.615074157714844 1258.69 q/s (% mem usage: 25.50, % mem avail: 74.54)
34000 27.146148681640625 1252.48 q/s (% mem usage: 25.50, % mem avail: 74.54)
34500 27.57431435585022 1251.16 q/s (% mem usage: 25.50, % mem avail: 74.54)
35000 28.00624990463257 1249.72 q/s (% mem usage: 25.50, % mem avail: 74.54)
35500 28.379297971725464 1250.91 q/s (% mem usage: 25.50, % mem avail: 74.54)
36000 28.755620002746582 1251.93 q/s (% mem usage: 25.50, % mem avail: 74.54)
36500 29.217877864837646 1249.24 q/s (% mem usage: 25.50, % mem avail: 74.54)
37000 29.62185001373291 1249.08 q/s (% mem usage: 25.50, % mem avail: 74.54)
37500 30.051531314849854 1247.86 q/s (% mem usage: 25.50, % mem avail: 74.54)
38000 30.57054114341736 1243.03 q/s (% mem usage: 25.50, % mem avail: 74.54)
38500 30.95861029624939 1243.60 q/s (% mem usage: 25.50, % mem avail: 74.54)
39000 31.490017414093018 1238.49 q/s (% mem usage: 25.50, % mem avail: 74.54)
39500 31.765299081802368 1243.50 q/s (% mem usage: 25.50, % mem avail: 74.54)
40000 32.297664642333984 1238.48 q/s (% mem usage: 25.50, % mem avail: 74.54)
40500 32.61551213264465 1241.74 q/s (% mem usage: 25.50, % mem avail: 74.54)
41000 33.17115354537964 1236.01 q/s (% mem usage: 25.50, % mem avail: 74.54)
41500 33.453508615493774 1240.53 q/s (% mem usage: 25.50, % mem avail: 74.54)
42000 33.85950589179993 1240.42 q/s (% mem usage: 25.50, % mem avail: 74.54)
42500 34.31466364860535 1238.54 q/s (% mem usage: 25.50, % mem avail: 74.54)
43000 34.81976389884949 1234.93 q/s (% mem usage: 25.50, % mem avail: 74.54)
43500 35.248270988464355 1234.10 q/s (% mem usage: 25.50, % mem avail: 74.54)
44000 35.6898033618927 1232.85 q/s (% mem usage: 25.50, % mem avail: 74.54)
44500 36.098854780197144 1232.73 q/s (% mem usage: 25.50, % mem avail: 74.54)
45000 36.47671604156494 1233.66 q/s (% mem usage: 25.50, % mem avail: 74.54)
45500 36.91459822654724 1232.57 q/s (% mem usage: 25.50, % mem avail: 74.54)
46000 37.44734263420105 1228.39 q/s (% mem usage: 25.50, % mem avail: 74.54)
46500 37.84467530250549 1228.71 q/s (% mem usage: 25.50, % mem avail: 74.54)
47000 38.326613426208496 1226.30 q/s (% mem usage: 25.50, % mem avail: 74.54)
47500 38.585026025772095 1231.05 q/s (% mem usage: 25.50, % mem avail: 74.54)
48000 38.94798469543457 1232.41 q/s (% mem usage: 25.50, % mem avail: 74.54)
48500 39.496851682662964 1227.95 q/s (% mem usage: 25.50, % mem avail: 74.54)
49000 39.8395140171051 1229.93 q/s (% mem usage: 25.50, % mem avail: 74.54)
49500 40.27165627479553 1229.15 q/s (% mem usage: 25.50, % mem avail: 74.54)
50000 40.770719051361084 1226.37 q/s (% mem usage: 25.50, % mem avail: 74.54)
50500 41.06427550315857 1229.78 q/s (% mem usage: 25.50, % mem avail: 74.54)
51000 41.48268389701843 1229.43 q/s (% mem usage: 25.50, % mem avail: 74.54)
51500 41.985705614089966 1226.61 q/s (% mem usage: 25.50, % mem avail: 74.54)
52000 42.473363637924194 1224.30 q/s (% mem usage: 25.50, % mem avail: 74.54)
52500 42.87999224662781 1224.35 q/s (% mem usage: 25.50, % mem avail: 74.54)
53000 43.30410385131836 1223.90 q/s (% mem usage: 25.50, % mem avail: 74.54)
53500 43.676061153411865 1224.93 q/s (% mem usage: 25.50, % mem avail: 74.54)
54000 44.03912377357483 1226.18 q/s (% mem usage: 25.50, % mem avail: 74.54)
54500 44.5470871925354 1223.42 q/s (% mem usage: 25.50, % mem avail: 74.54)
55000 44.95037508010864 1223.57 q/s (% mem usage: 25.50, % mem avail: 74.54)
55500 45.32709193229675 1224.43 q/s (% mem usage: 25.50, % mem avail: 74.54)
56000 45.90803146362305 1219.83 q/s (% mem usage: 25.50, % mem avail: 74.54)
56500 46.14669179916382 1224.36 q/s (% mem usage: 25.50, % mem avail: 74.54)
57000 46.540444135665894 1224.74 q/s (% mem usage: 25.50, % mem avail: 74.54)
57500 46.96437168121338 1224.33 q/s (% mem usage: 25.50, % mem avail: 74.54)
58000 47.36428880691528 1224.55 q/s (% mem usage: 25.50, % mem avail: 74.54)
58500 47.76946258544922 1224.63 q/s (% mem usage: 25.50, % mem avail: 74.54)
59000 48.17381715774536 1224.73 q/s (% mem usage: 25.50, % mem avail: 74.54)
59500 48.607110261917114 1224.10 q/s (% mem usage: 25.50, % mem avail: 74.54)
60000 49.021700620651245 1223.95 q/s (% mem usage: 25.50, % mem avail: 74.54)
60500 49.45126914978027 1223.43 q/s (% mem usage: 25.50, % mem avail: 74.54)
61000 49.80278658866882 1224.83 q/s (% mem usage: 25.50, % mem avail: 74.54)
61500 50.258784532547 1223.67 q/s (% mem usage: 25.50, % mem avail: 74.54)
62000 50.60575485229492 1225.16 q/s (% mem usage: 25.50, % mem avail: 74.54)
62500 51.19804286956787 1220.75 q/s (% mem usage: 25.50, % mem avail: 74.54)
63000 51.483402967453 1223.70 q/s (% mem usage: 25.50, % mem avail: 74.54)
63500 51.876598596572876 1224.06 q/s (% mem usage: 25.50, % mem avail: 74.54)
64000 52.36425566673279 1222.21 q/s (% mem usage: 25.50, % mem avail: 74.54)
64500 52.72151207923889 1223.41 q/s (% mem usage: 25.50, % mem avail: 74.54)
65000 53.090386152267456 1224.33 q/s (% mem usage: 25.50, % mem avail: 74.54)
65500 53.42408490180969 1226.04 q/s (% mem usage: 25.50, % mem avail: 74.54)
66000 53.77932119369507 1227.24 q/s (% mem usage: 25.50, % mem avail: 74.54)
66500 54.553624868392944 1218.98 q/s (% mem usage: 25.50, % mem avail: 74.54)
67000 54.733418464660645 1224.12 q/s (% mem usage: 25.50, % mem avail: 74.54)
67500 55.191105365753174 1223.02 q/s (% mem usage: 25.50, % mem avail: 74.54)
68000 55.68864965438843 1221.07 q/s (% mem usage: 25.50, % mem avail: 74.54)
68500 55.98222017288208 1223.60 q/s (% mem usage: 25.50, % mem avail: 74.54)
69000 56.545397996902466 1220.26 q/s (% mem usage: 25.50, % mem avail: 74.55)
69500 56.855767011642456 1222.39 q/s (% mem usage: 25.50, % mem avail: 74.55)
70000 57.25145101547241 1222.68 q/s (% mem usage: 25.50, % mem avail: 74.55)
70500 57.626747131347656 1223.39 q/s (% mem usage: 25.50, % mem avail: 74.55)
71000 58.16789960861206 1220.60 q/s (% mem usage: 25.50, % mem avail: 74.55)
71500 58.46207094192505 1223.02 q/s (% mem usage: 25.50, % mem avail: 74.55)
72000 58.86470341682434 1223.14 q/s (% mem usage: 25.50, % mem avail: 74.55)
72500 59.40968346595764 1220.34 q/s (% mem usage: 25.50, % mem avail: 74.55)
73000 59.724754333496094 1222.27 q/s (% mem usage: 25.50, % mem avail: 74.55)
73500 60.070685148239136 1223.56 q/s (% mem usage: 25.50, % mem avail: 74.55)
74000 60.51760530471802 1222.78 q/s (% mem usage: 25.50, % mem avail: 74.55)
74500 60.87497854232788 1223.82 q/s (% mem usage: 25.50, % mem avail: 74.55)
75000 61.45807433128357 1220.34 q/s (% mem usage: 25.50, % mem avail: 74.55)
75500 61.710124254226685 1223.46 q/s (% mem usage: 25.50, % mem avail: 74.55)
76000 62.09883713722229 1223.86 q/s (% mem usage: 25.50, % mem avail: 74.55)
76500 62.53366684913635 1223.34 q/s (% mem usage: 25.50, % mem avail: 74.55)
77000 62.94333624839783 1223.32 q/s (% mem usage: 25.50, % mem avail: 74.55)
77500 63.34234547615051 1223.51 q/s (% mem usage: 25.50, % mem avail: 74.55)
78000 63.781280755996704 1222.93 q/s (% mem usage: 25.50, % mem avail: 74.55)
78500 64.25182342529297 1221.76 q/s (% mem usage: 25.50, % mem avail: 74.55)
79000 64.65494012832642 1221.87 q/s (% mem usage: 25.50, % mem avail: 74.55)
79500 65.05078530311584 1222.12 q/s (% mem usage: 25.50, % mem avail: 74.55)
80000 65.48168516159058 1221.72 q/s (% mem usage: 25.40, % mem avail: 74.55)
80500 66.07180595397949 1218.37 q/s (% mem usage: 25.40, % mem avail: 74.55)
81000 66.39884305000305 1219.90 q/s (% mem usage: 25.40, % mem avail: 74.55)
81500 66.77744102478027 1220.47 q/s (% mem usage: 25.40, % mem avail: 74.55)
82000 67.43841052055359 1215.92 q/s (% mem usage: 25.40, % mem avail: 74.55)
82500 67.6839325428009 1218.90 q/s (% mem usage: 25.40, % mem avail: 74.55)
83000 68.06756854057312 1219.38 q/s (% mem usage: 25.40, % mem avail: 74.55)
83500 68.59601759910583 1217.27 q/s (% mem usage: 25.40, % mem avail: 74.55)
84000 69.05527114868164 1216.42 q/s (% mem usage: 25.40, % mem avail: 74.55)
84500 69.52447080612183 1215.40 q/s (% mem usage: 25.40, % mem avail: 74.55)
84511 69.5457284450531 1215.19 q/s (% mem usage: 25.40, % mem avail: 74.57)
