Parsing fasta file /workspace/wechat/Metagenome/data/raw/article36/work/inputs/catalog.faa...
Fasta file /workspace/wechat/Metagenome/data/raw/article36/work/inputs/catalog.faa parsing complete.
[1;32mFunctional annotation of hits...[0m
500 1.2110569477081299 412.86 q/s (% mem usage: 25.50, % mem avail: 74.49)
40500 25.07897663116455 1614.90 q/s (% mem usage: 25.50, % mem avail: 74.46)
41000 25.19811224937439 1627.11 q/s (% mem usage: 25.50, % mem avail: 74.46)
41500 25.270161151885986 1642.25 q/s (% mem usage: 25.50, % mem avail: 74.46)
42000 25.767557382583618 1629.96 q/s (% mem usage: 25.50, % mem avail: 74.46)
42500 26.272151231765747 1617.68 q/s (% mem usage: 25.50, % mem avail: 74.46)
43000 26.463908433914185 1624.85 q/s (% mem usage: 25.50, % mem avail: 74.46)
43500 26.670241355895996 1631.03 q/s (% mem usage: 25.50, % mem avail: 74.46)
44000 27.238449335098267 1615.36 q/s (% mem usage: 25.50, % mem avail: 74.46)
44500 27.52001428604126 1617.00 q/s (% mem usage: 25.50, % mem avail: 74.46)
45000 27.601953983306885 1630.32 q/s (% mem usage: 25.50, % mem avail: 74.46)
45500 27.897502422332764 1630.97 q/s (% mem usage: 25.50, % mem avail: 74.46)
46000 28.203783750534058 1630.99 q/s (% mem usage: 25.50, % mem avail: 74.46)
46500 28.54461097717285 1629.03 q/s (% mem usage: 25.50, % mem avail: 74.46)
47000 29.337628841400146 1602.04 q/s (% mem usage: 25.50, % mem avail: 74.46)
47500 29.367549657821655 1617.43 q/s (% mem usage: 25.50, % mem avail: 74.46)
48000 29.39704465866089 1632.82 q/s (% mem usage: 25.50, % mem avail: 74.46)
48500 29.985210180282593 1617.46 q/s (% mem usage: 25.50, % mem avail: 74.45)
49000 30.019686698913574 1632.26 q/s (% mem usage: 25.50, % mem avail: 74.45)
49500 30.295037269592285 1633.93 q/s (% mem usage: 25.50, % mem avail: 74.45)
50000 30.67481303215027 1630.00 q/s (% mem usage: 25.50, % mem avail: 74.46)
50500 30.908140659332275 1633.87 q/s (% mem usage: 25.50, % mem avail: 74.46)
51000 31.20085644721985 1634.57 q/s (% mem usage: 25.50, % mem avail: 74.46)
51500 31.816039323806763 1618.68 q/s (% mem usage: 25.50, % mem avail: 74.45)
52000 32.122400999069214 1618.81 q/s (% mem usage: 25.50, % mem avail: 74.45)
52500 32.16175699234009 1632.37 q/s (% mem usage: 25.50, % mem avail: 74.45)
53000 32.46002721786499 1632.78 q/s (% mem usage: 25.50, % mem avail: 74.45)
53500 32.72232127189636 1634.97 q/s (% mem usage: 25.50, % mem avail: 74.45)
54000 32.9787712097168 1637.42 q/s (% mem usage: 25.50, % mem avail: 74.45)
54500 33.40148973464966 1631.66 q/s (% mem usage: 25.50, % mem avail: 74.45)
55000 33.71404719352722 1631.37 q/s (% mem usage: 25.50, % mem avail: 74.45)
55500 33.93615412712097 1635.42 q/s (% mem usage: 25.50, % mem avail: 74.45)
56000 34.799850940704346 1609.20 q/s (% mem usage: 25.50, % mem avail: 74.45)
56500 34.81976938247681 1622.64 q/s (% mem usage: 25.50, % mem avail: 74.45)
57000 34.9312744140625 1631.78 q/s (% mem usage: 25.50, % mem avail: 74.45)
57500 35.242748737335205 1631.54 q/s (% mem usage: 25.50, % mem avail: 74.45)
58000 35.528183460235596 1632.51 q/s (% mem usage: 25.50, % mem avail: 74.45)
58500 36.18989396095276 1616.47 q/s (% mem usage: 25.50, % mem avail: 74.45)
59000 36.2167592048645 1629.08 q/s (% mem usage: 25.50, % mem avail: 74.45)
59500 36.48276233673096 1630.91 q/s (% mem usage: 25.50, % mem avail: 74.45)
60000 36.79896783828735 1630.48 q/s (% mem usage: 25.50, % mem avail: 74.45)
60500 37.312246322631836 1621.45 q/s (% mem usage: 25.50, % mem avail: 74.45)
61000 37.33783316612244 1633.73 q/s (% mem usage: 25.50, % mem avail: 74.45)
61500 37.68520784378052 1631.94 q/s (% mem usage: 25.50, % mem avail: 74.45)
62000 37.804903984069824 1640.00 q/s (% mem usage: 25.50, % mem avail: 74.46)
62500 38.69986581802368 1614.99 q/s (% mem usage: 25.50, % mem avail: 74.46)
63000 38.71489906311035 1627.28 q/s (% mem usage: 25.50, % mem avail: 74.46)
63500 38.90824580192566 1632.04 q/s (% mem usage: 25.50, % mem avail: 74.46)
64000 39.29722285270691 1628.61 q/s (% mem usage: 25.50, % mem avail: 74.46)
64500 39.515231132507324 1632.28 q/s (% mem usage: 25.50, % mem avail: 74.46)
65000 39.67690467834473 1638.23 q/s (% mem usage: 25.50, % mem avail: 74.46)
65500 39.939247608184814 1639.99 q/s (% mem usage: 25.50, % mem avail: 74.46)
66000 40.222604751586914 1640.87 q/s (% mem usage: 25.50, % mem avail: 74.46)
66500 41.18153262138367 1614.80 q/s (% mem usage: 25.50, % mem avail: 74.46)
67000 41.208571910858154 1625.88 q/s (% mem usage: 25.50, % mem avail: 74.46)
67500 41.41367030143738 1629.90 q/s (% mem usage: 25.50, % mem avail: 74.46)
68000 41.91511368751526 1622.33 q/s (% mem usage: 25.50, % mem avail: 74.46)
68500 41.93126964569092 1633.63 q/s (% mem usage: 25.50, % mem avail: 74.46)
69000 42.34933423995972 1629.31 q/s (% mem usage: 25.50, % mem avail: 74.46)
69500 42.403515100479126 1639.02 q/s (% mem usage: 25.50, % mem avail: 74.46)
70000 43.109792709350586 1623.76 q/s (% mem usage: 25.50, % mem avail: 74.46)
70500 43.145657777786255 1634.00 q/s (% mem usage: 25.50, % mem avail: 74.46)
71000 43.82034158706665 1620.25 q/s (% mem usage: 25.50, % mem avail: 74.46)
71500 43.8581337928772 1630.26 q/s (% mem usage: 25.50, % mem avail: 74.46)
72000 44.0278582572937 1635.33 q/s (% mem usage: 25.50, % mem avail: 74.46)
72500 45.538588523864746 1592.06 q/s (% mem usage: 25.50, % mem avail: 74.46)
73000 45.59334969520569 1601.11 q/s (% mem usage: 25.50, % mem avail: 74.46)
73500 45.614134788513184 1611.34 q/s (% mem usage: 25.50, % mem avail: 74.46)
74000 45.63481616973877 1621.57 q/s (% mem usage: 25.50, % mem avail: 74.46)
74500 45.66624045372009 1631.40 q/s (% mem usage: 25.50, % mem avail: 74.46)
75000 46.523919343948364 1612.07 q/s (% mem usage: 25.50, % mem avail: 74.46)
75500 46.55591058731079 1621.71 q/s (% mem usage: 25.50, % mem avail: 74.46)
76000 46.668986558914185 1628.49 q/s (% mem usage: 25.50, % mem avail: 74.46)
76500 46.99598288536072 1627.80 q/s (% mem usage: 25.50, % mem avail: 74.46)
77000 47.43087935447693 1623.41 q/s (% mem usage: 25.50, % mem avail: 74.46)
77500 47.64207124710083 1626.71 q/s (% mem usage: 25.50, % mem avail: 74.46)
78000 48.02245807647705 1624.24 q/s (% mem usage: 25.50, % mem avail: 74.46)
78500 48.471189975738525 1619.52 q/s (% mem usage: 25.50, % mem avail: 74.46)
79000 48.66202640533447 1623.44 q/s (% mem usage: 25.50, % mem avail: 74.46)
79500 48.94741129875183 1624.19 q/s (% mem usage: 25.50, % mem avail: 74.46)
80000 49.35149908065796 1621.02 q/s (% mem usage: 25.50, % mem avail: 74.46)
80500 50.12378430366516 1606.02 q/s (% mem usage: 25.50, % mem avail: 74.46)
81000 50.15994691848755 1614.83 q/s (% mem usage: 25.50, % mem avail: 74.46)
81500 50.31399202346802 1619.83 q/s (% mem usage: 25.50, % mem avail: 74.46)
82000 51.482911825180054 1592.76 q/s (% mem usage: 25.50, % mem avail: 74.46)
82500 51.510467767715454 1601.62 q/s (% mem usage: 25.50, % mem avail: 74.46)
83000 51.52712893486023 1610.80 q/s (% mem usage: 25.50, % mem avail: 74.46)
83500 52.214314460754395 1599.18 q/s (% mem usage: 25.50, % mem avail: 74.46)
84000 52.24742269515991 1607.73 q/s (% mem usage: 25.50, % mem avail: 74.46)
84500 52.40103840827942 1612.56 q/s (% mem usage: 25.50, % mem avail: 74.46)
84511 52.475574016571045 1610.48 q/s (% mem usage: 25.50, % mem avail: 74.55)
