SampleID	TerminalSpeciesSumBeforeRenormalization	TerminalSpeciesSumAfterRenormalization
CSM5MCXR	0.9999994999999999	1.0
CSM67UDF	0.9996021999999999	0.9999999999999999
CSM67UDJ	0.9998269	0.9999999999999997
CSM67UDN	1.0000004	1.0000000000000002
CSM67UDR	0.9996248	0.9999999999999999
CSM67UDY	0.9999995	1.0
CSM79HLA	1.0000005	1.0000000000000002
CSM79HLG	0.9999993	1.0
CSM79HLE	0.9999999	1.0
CSM79HLC	0.9999391000000001	0.9999999999999999
CSM79HLI	0.9999660999999999	1.0
CSM79HLK	0.9988635000000001	0.9999999999999999
CSM5MCUQ_P	1.000001	0.9999999999999999
CSM5MCUS_P	0.9999994	0.9999999999999998
CSM5MCUW_P	1.0000008	0.9999999999999999
CSM5MCUY_P	1.0000011	0.9999999999999998
CSM5MCY4	0.9999993	0.9999999999999998
CSM5MCY8	0.9999990000000001	0.9999999999999997
CSM67UE3	0.9994677999999999	1.0000000000000004
CSM67UE7	0.9978636000000001	1.0000000000000002
CSM67UEA	1.0	1.0
CSM67UEM	0.9997481	1.0000000000000002
CSM67UEI	1.0000014	1.0
CSM79HO1	0.9999990000000001	0.9999999999999993
CSM5MCTZ_P	1.0	0.9999999999999994
CSM5MCUG_P	0.9999997	0.9999999999999998
CSM5MCUK_P	0.9999236000000001	0.9999999999999993
CSM5MCUO	0.9999998	1.0000000000000002
CSM5MCX3	0.9996800000000001	0.9999999999999999
CSM67UFV	0.9994590999999999	0.9999999999999994
CSM67UFZ	1.0	0.9999999999999999
CSM67UG8	0.9998377	0.9999999999999993
CSM79HMN	0.9999834999999999	1.0000000000000002
CSM79HMP	1.0000010000000001	0.9999999999999998
CSM79HMT	0.9988357	0.9999999999999998
CSM5MCU4_P	1.0000004	1.0
CSM5MCVZ_P	1.0000001	0.9999999999999994
CSM5MCW4_P	0.9999998999999999	1.0000000000000002
CSM5MCW6	1.0000002	1.0
CSM5MCYW	0.9999995	1.0
CSM5MCZ3	0.9997674999999999	1.0000000000000002
CSM5MCZ5	0.9999998999999998	1.0000000000000002
CSM5MCZ7	1.0	1.0
CSM79HKT	0.9996102	1.0000000000000002
CSM79HKV	1.0000003	1.0000000000000002
CSM79HQ9	0.9999993	1.0000000000000002
CSM79HQB	0.9999988	1.0
CSM79HQF	0.999794	1.0
CSM5MCWA_P	0.9998798999999998	1.0000000000000002
CSM5MCWC	0.9999998000000001	1.0
CSM5MCWE	0.999899	1.0000000000000002
CSM5MCWG	1.0000000999999998	1.0
CSM67UAA	1.0	1.0
CSM67UAG	0.9999998000000001	1.0
CSM79HI3	0.9999992	1.0000000000000002
CSM79HI7	0.9994999	0.9999999999999999
CSM79HIB	0.9997718999999999	0.9999999999999998
CSM7KOJE	1.0000015	1.0
CSM7KOJG	0.9999996	1.0000000000000002
CSM7KOJO	1.0000007999999998	1.0000000000000002
CSM5MCWK_P	1.0000003	0.9999999999999994
CSM5MCXT	0.9999996	1.0
CSM5MCXV	1.0000004	1.0000000000000002
CSM5MCXX_P	0.9999995000000002	0.9999999999999998
CSM5MCXZ_P	1.0000008	1.0
CSM5MCY2	0.9997772	0.9999999999999999
CSM67UCK	0.9996921999999999	1.0000000000000002
CSM79HK9	1.0000008999999999	0.9999999999999997
CSM79HKB	0.9997417000000001	0.9999999999999998
CSM79HOF	1.0	1.0
CSM79HOH	0.9998772	0.9999999999999996
CSM7KOL4	0.9999988000000001	0.9999999999999999
CSM7KOLA	1.0000005	1.0
CSM7KOLE	0.9985403999999999	0.9999999999999999
CSM5MCXB_P	1.0000004	1.0
CSM5MCYI_P	0.9999997	0.9999999999999999
CSM5MCYM_P	0.9999998	1.0
CSM5MCYO_P	0.9996009	0.9999999999999994
CSM5MCYQ_P	1.0000005	1.0000000000000002
CSM67UEP_P	0.9999997	1.0000000000000002
CSM67UET_P	1.0000005	0.9999999999999998
CSM67UEW_P	1.0000003	1.0000000000000002
CSM67UF1_P	1.0	0.9999999999999998
CSM67UF5	0.9998876	0.9999999999999997
CSM79HM1	0.9999999	0.9999999999999999
CSM79HQT_P	0.999999	1.0000000000000002
CSM79HM5_P	1.0000005	1.0
CSM79HM7	1.0	0.9999999999999999
CSM79HM9_P	0.9992182000000001	0.9999999999999998
CSM7KOMP	0.9999998	1.0
CSM7KOMR_P	1.0	0.9999999999999999
CSM7KOMT	1.0000006	1.0000000000000007
CSM7KOMV_P	0.9999997	1.0
CSM5MCXF_P	0.9888519	0.9999999999999999
CSM5MCZB	0.9999996999999999	1.0
CSM5MCZD	0.9963522999999999	1.0
CSM5MCZF	0.9975353	1.0000000000000004
CSM67U9B	0.9958879999999999	0.9999999999999999
CSM67U9D	0.9959139	0.9999999999999997
CSM67UGO	0.9984634	1.0000000000000002
CSM79HOJ	0.9978635	1.0
CSM79HOL	0.9998718000000001	1.0
CSM79HOT	0.9865834	1.0
CSM7KOMX	1.0000008999999999	1.0000000000000002
CSM7KOMZ	0.9960066999999999	1.0000000000000002
CSM7KON2	0.9944939	0.9999999999999998
CSM7KON8	0.9954799000000001	0.9999999999999998
CSM5MCYU_P	0.9987329	1.0
CSM67U9H_P	0.9962560999999999	1.0
CSM67U9N	0.9864172999999999	0.9999999999999998
CSM67U9P_P	0.9978825	0.9999999999999999
CSM67U9R_P	0.9856523	1.0
CSM79HGD_P	0.9936623	0.9999999999999998
CSM79HGF_P	0.9944597	0.9999999999999998
CSM79HGH_P	0.9934603	1.0000000000000004
CSM79HGJ_P	0.9984042000000001	1.0000000000000002
CSM79HGL_P	0.9850183	1.0000000000000002
CSM79HGN_P	0.9926580999999999	1.0000000000000004
CSM79HPK	0.9990426000000001	1.0
CSM79HPM_P	0.9870118999999999	1.0
CSM79HPS	0.9902842000000001	0.9999999999999998
CSM79HPQ_P	0.9951927999999999	1.0000000000000002
CSM7KONS_P	0.9971249999999999	1.0000000000000002
CSM7KONW_P	0.9960378	1.0
CSM67U9T_P	0.9998817999999999	1.0000000000000002
CSM67UAK	1.0000003	0.9999999999999998
CSM67UAM	0.9999994999999999	0.9999999999999998
CSM67UAO	0.9997245	1.0
CSM67UAQ	0.9999997000000002	0.9999999999999999
CSM67UAS	0.999999	0.9999999999999999
CSM79HID	0.9997795	1.0000000000000002
CSM79HIF	0.9998241	1.0000000000000002
CSM79HIH	0.9997045	1.0000000000000002
CSM79HIJ	0.9997418	0.9999999999999998
CSM79HIL	0.9997978000000001	1.0
CSM79HIN	1.0000007	1.0
CSM7KOJQ	0.9998703	1.0000000000000002
CSM7KOJS	0.9999997	0.9999999999999998
CSM7KOJU	0.9997905000000001	0.9999999999999999
CSM7KOJW	0.9997187	1.0000000000000002
CSM7KOJY	1.0000001	1.0000000000000002
CSM7KOK1	0.9998983	1.0000000000000002
CSM7KOPG	0.9999368999999999	0.9999999999999999
CSM7KOPI	0.9998369	1.0
CSM7KOPK	0.9998006	0.9999999999999998
CSM7KOPM	0.9998068999999999	1.0
CSM7KOPO	1.0000000999999998	1.0000000000000004
CSM67U9V_P	0.9999998999999997	1.0000000000000004
CSM67UAU	1.0000002000000001	1.0
CSM67UAW	0.9990408	1.0
CSM67UAY	0.9992768000000001	1.0
CSM67UB1	1.0000001	1.0000000000000004
CSM67UB3	0.9995889999999998	1.0000000000000009
CSM79HIR	1.0000002	1.0000000000000002
CSM79HIT	0.9999996	0.9999999999999998
CSM79HIV	1.0000002000000001	0.9999999999999998
CSM79HIX	0.9998037	0.9999999999999999
CSM79HIZ	1.0000004	0.9999999999999998
CSM7KOK5	0.9976611	1.0000000000000002
CSM7KOK7	1.0000001	1.0
CSM7KOKB	1.0	1.0
CSM7KOKD	0.9999997	1.0
CSM7KOPS	0.9999992999999999	1.0000000000000002
CSM7KOPU	0.9996093000000001	0.9999999999999994
CSM7KOPW	1.0000001	0.9999999999999999
CSM7KOQ1	0.9999997999999999	1.0000000000000004
CSM67U9X_P	1.0000004	1.0
CSM67UB5_P	0.9994396999999999	0.9999999999999997
CSM67UB7_P	0.9999473999999999	1.0000000000000004
CSM67UB9_P	0.9999998999999999	1.0000000000000004
CSM67UBB	0.9998572000000001	1.0000000000000002
CSM79HJ2_P	0.998499	0.9999999999999996
CSM79HJ4_P	0.9999999	0.9999999999999999
CSM79HJ6_P	1.0000007	0.9999999999999999
CSM79HJ8_P	0.9998424	0.9999999999999997
CSM79HJA	0.9996569000000001	1.0
CSM79HJC_P	0.999374	1.0
CSM7KOKF	1.0000008	1.0000000000000002
CSM7KOKH_P	0.9988039	1.0000000000000002
CSM7KOKJ	0.9994293999999999	0.9999999999999998
CSM7KOKL_P	0.9999992	1.0000000000000002
CSM7KOKN	0.9990842000000001	1.0
CSM7KOKP_P	0.9999993	1.0
CSM7KOQX	0.9987505999999999	1.0000000000000002
CSM7KOQZ_P	0.9986819	1.0000000000000002
CSM7KOR2	0.9995354000000001	1.0000000000000002
CSM7KOR4_P	0.9999290000000001	1.0
CSM7KOR8_P	1.0	0.9999999999999997
CSM79HHO	1.0000002	0.9999999999999999
CSM79HHM	0.9996906999999999	1.0
CSM79HHU	0.9997746	1.0000000000000002
CSM79HN2	0.9998751000000001	1.0000000000000002
CSM79HN6	0.9998087	1.0000000000000004
CSM7KOLK	0.9999470000000001	1.0000000000000002
CSM7KOLM	0.9997027	0.9999999999999999
CSM7KOSV	0.999155	1.0
CSM7KOSX	0.9999996	1.0
CSM67UH7	0.9999752	1.0
CSM79HGR_P	1.0000006	1.0000000000000002
CSM79HGV_P	1.0000006	0.9999999999999999
CSM79HGX	1.0	0.9999999999999999
CSM79HGZ	1.0	0.9999999999999998
CSM79HOV	0.9999997	1.0000000000000002
CSM79HOX	0.9999997	0.9999999999999999
CSM79HOZ	0.9999998999999999	1.0
CSM79HP2	1.0	0.9999999999999999
CSM79HP4	0.9999997	0.9999999999999999
CSM79HP6	0.9997426	1.0
CSM7KOOH	0.9999997999999999	1.0000000000000002
CSM7KOOJ	0.9999991000000001	1.0
CSM7KOOL	1.0000006	1.0000000000000004
CSM7KOON	0.9999993	1.0000000000000002
CSM7KOOP	0.9999994	1.0
CSMA8M9R	0.9999998000000001	1.0
CSMAAEUA	1.0000003	1.0000000000000004
CSMAE44D	1.0000006	1.0000000000000002
CSMAG78W	0.9995082	0.9999999999999999
CSMAHYLR	1.0000012	0.9999999999999998
CSM79HH2_P	0.9938211000000001	0.9999999999999994
CSM79HH4	0.9827867000000001	0.9999999999999997
CSM79HH8	0.9824399	1.0
CSM79HHA	0.9767201000000001	0.9999999999999998
CSM79HPA	0.9808981	1.0
CSM79HPC	0.9914556	0.9999999999999999
CSM7KONA	0.9743349	0.9999999999999999
CSM7KONK	0.9999998999999999	1.0000000000000002
CSM7KOTA	1.0	0.9999999999999999
CSM7KOTC	0.9905513000000001	0.9999999999999999
CSM7KOTK	0.9953802999999999	0.9999999999999999
CSM79HHW_P	1.0000003	1.0
CSM79HJM	1.0000002	1.0
CSM79HJO	1.0000007000000002	0.9999999999999999
CSM79HJS	0.9999996999999999	1.0
CSM79HJU	0.9999997	0.9999999999999999
CSM79HQV	1.0000004	0.9999999999999998
CSM79HQX	1.0000009	1.0000000000000002
CSM79HQZ	0.9999995	0.9999999999999999
CSM79HR2	1.0000003999999998	1.0000000000000004
CSM79HR4	0.9999997	0.9999999999999998
CSM79HR6	1.0000006	0.9999999999999999
CSM7KOOT	1.0000007	1.0
CSM7KOOV	1.0000009	1.0000000000000002
CSM7KOOX	0.9999992	1.0000000000000002
CSM7KOOZ	1.0000004000000002	1.0000000000000002
CSM7KOP2	0.9999994999999999	1.0
CSMA88CB	0.9999995999999999	1.0
CSMA9J65	0.9999993999999999	1.0000000000000002
CSMACTZP	0.9995046000000001	0.9999999999999998
CSMAF72L	1.0000005	0.9999999999999999
CSMAH393	0.9999997999999999	0.9999999999999998
CSMAIG7X	0.9996498000000001	0.9999999999999999
CSM79HKX	0.9998219999999999	1.0000000000000002
CSM79HKZ	0.9996739000000001	0.9999999999999999
CSM79HL4	0.9999989	1.0
CSM79HL6	0.9996864999999999	1.0000000000000002
CSM7KOKR	0.998672	0.9999999999999998
CSM7KOKT	0.9991797	1.0
CSM7KOKZ	0.9995812	0.9999999999999998
CSM7KOL2	0.9995418999999999	1.0
CSM7KORC	0.9995013000000001	0.9999999999999994
CSM7KORK	0.9995376999999999	1.0000000000000004
CSM7KORI	0.9993202	1.0
CSM7KORG	0.9996134999999999	0.9999999999999996
CSM79HNE	0.9999993999999999	1.0
CSM79HNG_P	1.0000006	1.0
CSM79HNI	0.9999663999999998	0.9999999999999996
CSM79HNK	1.0	0.9999999999999999
CSM79HNM	0.9998961	1.0
CSM7KOLY	1.0000002000000001	1.0
CSM7KOS7	1.0000005	1.0000000000000002
CSM7KOSH	0.9999996999999998	1.0000000000000004
CSM9X1Y5	0.999657	0.9999999999999993
CSM79HJI_P	0.9985938999999999	1.0000000000000002
CSM79HNO	1.0000003	1.0
CSM79HNU	1.0000006	1.0000000000000002
CSM79HNW	1.0000007000000002	0.9999999999999999
CSM7KOMB	0.9999997	1.0
CSM7KOMH	0.9997857	0.9999999999999998
CSM7KOSL	1.0000003	1.0000000000000002
CSM7KOSP	0.9999742	1.0
CSM7KOST	1.0000010000000001	0.9999999999999999
CSM7KOSJ	0.9999995000000002	0.9999999999999999
CSM79HNY_P	1.0000002000000001	0.9999999999999998
CSM79HR8	0.9979189	1.0
CSM79HRC	0.995627	0.9999999999999996
CSM79HRE	0.9984445000000001	0.9999999999999998
CSM79HRG	0.9975030000000001	0.9999999999999999
CSM7KOO5	0.9991039000000002	0.9999999999999996
CSM7KOO9	1.0000004	1.0000000000000002
CSM7KOOD	0.9999994	1.0
CSM7KOOF	0.9999993	1.0
CSM9X1Z4	0.9995700999999999	1.0
CSM9X1ZC	0.9995968	1.0
CSM7KOP6	1.0000005	0.9999999999999999
CSM7KOP8	0.9998174	1.0000000000000002
CSM7KOPE	1.0000003000000002	0.9999999999999996
CSM7KOU7_P	0.9999608	0.9999999999999997
CSM7KOU9	0.9997952999999999	1.0
CSM7KOUB	1.0	1.0
CSM9X1ZO	0.9999988	1.0
CSM9X1ZQ	1.0000005	0.9999999999999997
CSM9X1ZY	0.9999997	1.0
CSM9X22G	0.9999994	1.0
CSM9X22I	1.0	0.9999999999999998
CSM9X22K	0.9994072999999999	1.0000000000000004
CSM79HQR_P	0.9999999999999998	1.0000000000000002
CSM7KORO	1.0000014	1.0000000000000002
CSM7KORM	0.9999998000000001	0.9999999999999999
CSM7KORU	0.9999997	0.9999999999999998
CSM7KORS	0.9999988000000001	0.9999999999999999
CSM9X1XU	0.9999998999999999	1.0
CSM9X1Y3	1.0000006	1.0000000000000004
CSM9X21J	0.9990707999999999	1.0000000000000004
CSM9X21L	0.9999996	0.9999999999999998
CSM9X21N	0.9995528	1.0000000000000002
CSM7KOTO	0.9968295000000001	0.9999999999999999
CSM7KOTQ	0.9997939	0.9999999999999993
CSM7KOTS	0.9974368	1.0
CSM7KOTU	0.9999991000000001	1.0
CSM9X1YV	0.9999992	1.0000000000000002
CSM9X21R	0.9962753	0.9999999999999997
CSM9X21T	0.99976	1.0
CSM9X222	0.9998881	1.0
CSM9X233	0.9993691	1.0000000000000002
CSM9X235	0.9990700000000001	1.0
CSM9X237	0.9999998999999999	0.9999999999999999
CSM9X23B	0.9995761000000001	1.0
CSM7KOUJ_P	1.0000001	0.9999999999999999
CSM7KOUL	0.9999998000000001	1.0000000000000004
CSM7KOUN	0.9997565	0.9999999999999999
CSM9X219	1.0000001	0.9999999999999998
CSM9X213	0.9993890999999999	0.9999999999999997
CSM9X215	0.9999998999999999	1.0
CSM9X211	1.0000006000000001	0.9999999999999998
CSM9X22S	0.999282	0.9999999999999997
CSM9X22U	0.9999992	0.9999999999999998
CSM9X23H	1.0000003	0.9999999999999998
CSM9X23N	0.9999994	0.9999999999999998
ESM5MEDZ_P	1.0	1.0
ESM5MEE2_P	0.9998345999999998	1.0
HSM5MEE5_P	1.0000005	1.0
ESM5MEE6_P	0.9999997	0.9999999999999999
ESM5ME9D_P	0.9999994000000001	0.9999999999999998
ESM5ME9G_P	1.0000004	1.0
ESM5MEBA_P	0.9999996999999998	1.0000000000000002
ESM5MEBE	0.9995154999999999	1.0000000000000002
ESM5GEXY	1.0	1.0
ESM5MEBG	1.0000007	0.9999999999999999
ESM5MECQ	1.0000008	1.0
ESM5MEBI	1.0000002	1.0000000000000002
ESM5MECL	1.0000001	1.0
ESM5GEYU_P	0.9997851	1.0
ESM5GEZ1_P	0.9999993999999999	1.0000000000000004
ESM5GEZ3_P	0.9999990000000001	1.0
ESM5MEBP_P	1.0000001	0.9999999999999998
ESM5ME9H_P	1.0000003	0.9999999999999999
ESM5MEEJ_P	0.9999994999999999	0.9999999999999999
ESM5GEZ4_P	0.9999997	1.0000000000000002
ESM5GEZ6_P	1.0	1.0000000000000002
ESM5GEZA_P	1.0000008	0.9999999999999999
ESM5MEBS	0.9999999	1.0000000000000002
ESM5MEBU	1.0	1.0000000000000002
ESM5MEC3	0.9999997	1.0
ESM5MEC5	0.9999997	1.0
ESM5MEDU	0.9999996	1.0
ESM5MEC9	0.9993666000000001	0.9999999999999996
ESM718SY	0.9999998999999999	1.0000000000000002
ESM5ME9U	0.9999996	1.0
ESM5MEDN	0.9999990000000001	0.9999999999999997
ESM5MEDP_P	0.9999990999999999	1.0000000000000002
ESM5MEDK	0.9998768000000001	1.0
ESM5MEDD	1.0000008	0.9999999999999996
ESM5MEDF	0.9986271	1.0000000000000002
ESM718UH	1.0000003	1.0000000000000007
ESM7F5AK	0.9999995	0.9999999999999997
ESM7F5AM	1.0000003000000002	1.0
ESM7F5CB	0.9999996999999999	1.0000000000000002
ESM7F5CD	0.999643	0.9999999999999997
ESM7F5CF	1.0000003999999998	1.0000000000000007
ESM5MEB9_P	0.9993078000000001	0.9999999999999998
ESM5MEB7	1.0000007	1.0000000000000002
ESM5MED2	0.9999999000000002	0.9999999999999999
ESM718V8	0.9969612	1.0000000000000002
ESM718V4	0.9582269	1.0
ESM718TK	0.9914780999999999	1.0000000000000002
ESM718TM	0.9869449	1.0000000000000002
ESM718TF	0.9999998	0.9999999999999999
ESM718T9	0.9901157	0.9999999999999998
ESM718T7	0.9965212999999999	1.0
ESM7F5C5	0.9963601000000001	1.0
ESM7F5C7	0.9907535000000001	0.9999999999999994
ESM9IEP1	0.9993671999999998	1.0000000000000002
HSM5FZBQ_P	0.9999997	1.0
HSM5FZBR_P	1.0000004	1.0000000000000002
HSM5FZBP_P	1.0000003000000004	0.9999999999999997
HSM5MD7W_P	1.0	1.0
HSM5MD5H_P	1.0000003	1.0000000000000002
HSM5MD5K_P	1.0000004	1.0
HSM5FZC2_P	1.0000005	1.0
HSM5FZBZ	0.9999996999999999	1.0000000000000004
HSM5MD7J	1.0000004999999998	1.0
HSM5MD79	1.0000002	1.0
HSM67VDZ	1.0000001	1.0000000000000002
HSM67VE4	1.0000003	0.9999999999999999
HSM5MD4U_P	0.9999995000000002	1.0000000000000002
HSM5MD4W_P	0.9999999000000002	0.9999999999999996
HSM5MD4Y	0.9993431	0.9999999999999998
HSM5MD53	0.9999998	0.9999999999999998
HSM5MD5P	0.9998277	1.0000000000000004
HSM6XRSG	0.9980422	1.0000000000000002
HSM6XRSI	0.9999995	0.9999999999999999
HSM67VDP	0.9990849000000002	0.9999999999999999
HSM7CYZT	0.9993598	0.9999999999999997
HSM7CYZV	0.9985346000000002	0.9999999999999998
HSM7CZ14	0.9999997	0.9999999999999998
HSM5MD4B_P	0.9999998999999999	1.0
HSM5MD4A_P	1.0	1.0
HSM5MD49_P	0.9999244	1.0000000000000002
HSM5MD48	0.9981147000000001	0.9999999999999997
HSM5MD7K	0.9993429999999999	1.0
HSM5MD7Q	0.9999997999999999	0.9999999999999998
HSM5MD7S	0.9999997	1.0
HSM5MD7U	0.9994726	0.9999999999999998
HSM67VEC	0.9999945999999998	1.0000000000000004
HSM67VEE	0.9999998	0.9999999999999998
HSM67VEG	1.0000008999999999	1.0
HSM67VEI	0.9997452	1.0
HSM67VEK	0.9999996	0.9999999999999999
HSM67VEM	0.9996821	0.9999999999999997
HSM7CYX2	0.9999672000000001	1.0
HSM7CYX4	0.9999994000000001	1.0
HSM7CYX6	0.9994391	1.0
HSM7CYX8	0.9997834000000001	1.0000000000000002
HSM7CYXA	0.9994993000000001	0.9999999999999999
HSM7CYXC	0.9993403	1.0000000000000002
HSM5MD7Z_P	1.0000002000000001	1.0
HSM5MD4P_P	1.0000008	1.0
HSM5MD4O	1.0000004	0.9999999999999998
HSM5MD4N	0.9998254999999999	1.0000000000000002
HSM6XRSN	0.9995844	0.9999999999999999
HSM6XRST	0.9998503999999999	1.0
HSM67VHQ	1.0000002000000001	1.0
HSM67VHS	0.9999992000000001	0.9999999999999998
HSM67VHW	1.0000013	1.0000000000000002
HSM67VI1	0.9999998999999999	0.9999999999999997
HSM7CYXQ	0.9999991	0.9999999999999997
HSM7CYXS	0.9999996999999999	1.0
HSM5MD8A_P	1.0000001	1.0
HSM5MD57_P	1.0000004	0.9999999999999997
HSM5MD59_P	1.0000003	0.9999999999999999
HSM5MD5B_P	0.9999999000000002	0.9999999999999998
HSM5MD5D_P	1.0000010000000001	0.9999999999999997
HSM5MD5F_P	1.0	0.9999999999999999
HSM6XRSX_P	0.9999996	0.9999999999999999
HSM6XRT6_P	0.9999998	1.0
HSM6XRSZ_P	1.0000002000000001	0.9999999999999999
HSM6XRT4_P	0.9999541999999999	1.0000000000000002
HSM6XRT2_P	0.9970643	1.0000000000000002
HSM67VFX_P	0.9911178	1.0
HSM67VFZ	0.9957066	1.0000000000000002
HSM67VG2_P	0.9997555	0.9999999999999998
HSM67VG6_P	0.9976897	1.0
HSM67VG8	0.9978666	1.0
CSM7CZ2F_P	0.9979943	1.0000000000000004
HSM7CZ2H	0.9965044000000001	1.0
HSM7CZ2J_P	0.9981677	1.0000000000000002
HSM7CZ2L_P	0.9934357	0.9999999999999999
HSM5MD82_P	1.0000003	1.0000000000000002
HSM5MD8P_P	0.9999998999999999	1.0000000000000004
HSM5MD8N_P	1.0000005	0.9999999999999996
HSM5MD8L_P	0.9999998999999998	1.0000000000000002
HSM5MD8B_P	0.9999992	1.0
HSM5MD8D_P	0.9996596	1.0000000000000002
HSM6XRT8	0.9999996999999999	0.9999999999999998
HSM6XRTA_P	0.9999991	1.0
HSM6XRTC_P	1.0000003	1.0000000000000002
HSM6XRTE_P	0.9999999	0.9999999999999997
HSM6XRTG_P	1.0000001	1.0000000000000002
HSM67VGA_P	1.0000006	1.0
HSM67VGC	0.9998939000000001	1.0
HSM67VGE_P	0.9999056	1.0
HSM67VGG	0.9999996	1.0
HSM67VGI_P	0.9954552	0.9999999999999998
HSM67VGK	0.9953091000000001	1.0
HSM7CYYR_P	0.9884465	1.0000000000000002
HSM7CYYV_P	0.9982737	1.0000000000000002
HSM5MD87_P	0.9999998	1.0
HSM5MD47_P	1.0	1.0
HSM5MD44_P	1.0000001	0.9999999999999998
HSM5MD43_P	1.0	1.0
HSM5MD3Y	0.9999991000000001	1.0
HSM5MD41	0.9999733	0.9999999999999998
HSM6XRTM	1.0000001	0.9999999999999996
HSM6XRTQ	1.0000004	0.9999999999999999
HSM6XRTO	0.9998926999999999	1.0000000000000002
HSM6XRTS	1.0000004	1.0000000000000002
HSM67VGY	0.9998529999999999	1.0000000000000002
HSM67VH1	0.9999787000000001	0.9999999999999997
HSM5MD8H_P	0.9999999	0.9999999999999997
HSM5MD6E_P	0.9999989	0.9999999999999999
HSM5MD6I_P	1.0000004	1.0
HSM5MD6K_P	1.0000003	0.9999999999999999
HSM5MD6M	0.9999999	0.9999999999999998
HSM6XRRJ	1.0000003	1.0
HSM6XRVA	1.0000005	1.0000000000000002
HSM6XRVC	0.9998573	0.9999999999999997
HSM6XRVK	0.999299	1.0
HSM7J4QZ	0.9999993999999999	1.0000000000000004
HSM7J4R2	0.9995733	0.9999999999999999
HSM5MD3L_P	0.9999994999999999	1.0000000000000002
HSM5MD66	0.9999997999999999	1.0000000000000004
HSM5MD6A	1.0000004	0.9999999999999999
HSM5MD6C	0.9999994999999999	0.9999999999999998
HSM6XRRV	0.9999565	1.0000000000000002
HSM6XRS2	0.9985476	0.9999999999999999
HSM6XRVM	0.9986288000000001	0.9999999999999999
HSM6XRVO	1.0000004	1.0000000000000002
HSM6XRVU	1.0000003	1.0
HSM6XRVW	0.9999993999999999	1.0
HSM7J4QT	0.9999997	1.0
HSM5MD5X_P	0.9999992999999999	1.0
HSM5MD62	0.9998926000000001	1.0
HSM5MD6Y	0.9994727000000001	0.9999999999999999
HSM5MD71	1.0000001	1.0000000000000002
HSM5MD73	0.9994871	0.9999999999999999
HSM6XRS4	0.9974626	1.0
HSM6XRS6	0.9997662	1.0
HSM6XRSE	0.9985553	0.9999999999999996
HSM7CYZ5	0.9999998000000001	0.9999999999999998
HSM7CYZ7	0.9999991000000001	0.9999999999999997
HSM7CYZ9	1.0000007	1.0000000000000002
HSM7CYZB	1.0000007	0.9999999999999998
HSM7CYZD	0.9993550999999998	1.0000000000000004
