SampleID	SubjectID	Compound	CompoundName	Producers	Consumers	ExportFlux	ImportFlux	PotentialTurnover
MV_FEM1_t1Q14	MV_FEM1	odsm_egltmn_glc	odsm egltmn glc	1	1	2.1494486485328565e-05	4.919110715761218	2.1494486485328565e-05
MV_FEM1_t1Q14	MV_FEM1	h2o	h2o	1	1	0.00024076963394337755	1.7777197661662458e-05	1.7777197661662458e-05
MV_FEM1_t1Q14	MV_FEM1	q8	q8	1	1	1.7374883144872655e-05	0.0008785506593018766	1.7374883144872655e-05
MV_FEM1_t1Q14	MV_FEM1	met_L	met L	1	1	0.0010881845453188975	1.5050134052075187e-05	1.5050134052075187e-05
MV_FEM1_t1Q14	MV_FEM1	sucr	sucr	1	1	1.4597203697655785e-05	0.010412810725530108	1.4597203697655785e-05
MV_FEM1_t1Q14	MV_FEM1	4hmdgluc	4hmdgluc	1	1	0.0008837543420930388	1.3353123091478e-05	1.3353123091478e-05
MV_FEM1_t1Q14	MV_FEM1	C02528	C02528	1	1	5.345177538839377	1.176612534255024e-05	1.176612534255024e-05
MV_FEM1_t1Q14	MV_FEM1	dfduri	dfduri	1	1	0.28994741241228933	1.1709509538745631e-05	1.1709509538745631e-05
MV_FEM1_t1Q14	MV_FEM1	smap	smap	1	1	1.1233959268763641e-05	0.0021142334916549677	1.1233959268763641e-05
MV_FEM1_t1Q14	MV_FEM1	glypro	glypro	2	1	16.319873439127228	1.0244011566473577e-05	1.0244011566473577e-05
MV_FEM1_t1Q14	MV_FEM1	efv	efv	1	1	7.523345943511331	9.753211295148588e-06	9.753211295148588e-06
MV_FEM1_t1Q14	MV_FEM1	stg_m4	stg m4	2	1	8.769078107196055e-06	5.179452711893138e-05	8.769078107196055e-06
MV_FEM1_t1Q14	MV_FEM1	arg_L	arg L	2	1	54.9908621365314	7.322373818334401e-06	7.322373818334401e-06
MV_FEM1_t1Q14	MV_FEM1	fuc_L	fuc L	1	1	6.682497044187604e-06	1.0562366896616084	6.682497044187604e-06
MV_FEM1_t1Q14	MV_FEM1	cholate	cholate	1	1	6.611375783001788e-06	0.007520517522622822	6.611375783001788e-06
MV_FEM1_t1Q14	MV_FEM1	gchola	gchola	2	1	6.513935464715533e-06	48.489077496128985	6.513935464715533e-06
MV_FEM1_t1Q14	MV_FEM1	odsm_gltmn_glc	odsm gltmn glc	1	1	0.010287807301813185	5.429189466655556e-06	5.429189466655556e-06
MV_FEM1_t1Q14	MV_FEM1	his_L	his L	1	1	5.175721331436692e-06	0.0007527326667603905	5.175721331436692e-06
MV_FEM1_t1Q14	MV_FEM1	mnl	mnl	1	1	0.00023779445384544226	5.116291533808232e-06	5.116291533808232e-06
MV_FEM1_t1Q14	MV_FEM1	glytyr	glytyr	2	1	5.166782910999328	4.28482043343947e-06	4.28482043343947e-06
MV_FEM1_t1Q14	MV_FEM1	alaasp	alaasp	1	2	4.2662521592220115e-06	9.601005766630405e-06	4.2662521592220115e-06
MV_FEM1_t1Q14	MV_FEM1	mantr	mantr	2	2	2.8790419794090316	3.851146099345422e-06	3.851146099345422e-06
MV_FEM1_t1Q14	MV_FEM1	ribflv	ribflv	2	1	33.303000927612594	3.7546765043495202e-06	3.7546765043495202e-06
MV_FEM1_t1Q14	MV_FEM1	core2	core2	1	1	2.3292655232320305	3.539704096574343e-06	3.539704096574343e-06
MV_FEM1_t1Q14	MV_FEM1	eztmb_glc	eztmb glc	2	1	3.143821090833139e-06	0.0046292840638985505	3.143821090833139e-06
MV_FEM1_t1Q14	MV_FEM1	asp_L	asp L	1	1	2.9839165999531904e-06	0.4320356748000004	2.9839165999531904e-06
MV_FEM1_t1Q14	MV_FEM1	ac	Acetate	1	2	2.0949679597859896e-06	8.71518473893276e-06	2.0949679597859896e-06
MV_FEM1_t1Q14	MV_FEM1	odsm_egltmn	odsm egltmn	1	1	2.0383688513774667e-06	0.08684079848040002	2.0383688513774667e-06
MV_FEM1_t1Q14	MV_FEM1	arsenb	arsenb	1	1	1.9917360955183156e-06	9.711572195448182e-06	1.9917360955183156e-06
MV_FEM1_t1Q14	MV_FEM1	glyleu	glyleu	1	1	9.818988684794427	1.7805488990708869e-06	1.7805488990708869e-06
MV_FEM1_t1Q14	MV_FEM1	k	k	1	2	1.5637189106155087e-06	7.883475406216441	1.5637189106155087e-06
MV_FEM1_t1Q14	MV_FEM1	tlf_a_4	tlf a 4	1	1	1.5486346622118307e-06	3.117310335397971	1.5486346622118307e-06
MV_FEM1_t1Q14	MV_FEM1	ca2	ca2	2	1	4.422492120128865e-05	1.5458615193618194e-06	1.5458615193618194e-06
MV_FEM1_t1Q14	MV_FEM1	brv	brv	1	1	2.7761829432695295e-06	1.2204501919969053e-06	1.2204501919969053e-06
MV_FEM1_t1Q14	MV_FEM1	caribupglu_S	caribupglu S	1	1	3.572888980497598e-06	1.2198714725692165e-06	1.2198714725692165e-06
MV_FEM1_t1Q14	MV_FEM1	tlf_a_m4a	tlf a m4a	1	1	1.1574853858676103e-06	2.6971726944413064	1.1574853858676103e-06
MV_FEM1_t1Q14	MV_FEM1	ins	ins	1	1	1.0875073584973432e-06	0.000634594304978032	1.0875073584973432e-06
MV_FEM1_t1Q14	MV_FEM1	amntd_m6	amntd m6	1	1	1.0610180965867112e-06	3.881291892511562e-05	1.0610180965867112e-06
MV_FEM1_t1Q14	MV_FEM1	dgchol	dgchol	1	1	2.8949085090302487e-05	1.0329122229233641e-06	1.0329122229233641e-06
MV_FEM2_t1Q14	MV_FEM2	h2	Hydrogen	2	1	3.367835706195951	3.4678357061959524	3.367835706195951
MV_FEM2_t1Q14	MV_FEM2	glc_D	glc D	3	3	2.3163937025811157	2.316393456821119	2.316393456821119
MV_FEM2_t1Q14	MV_FEM2	12dhchol	12dhchol	1	2	1.258512961871681	1.25851296187168	1.25851296187168
MV_FEM2_t1Q14	MV_FEM2	cholate	cholate	2	1	1.25851296187168	1.258512961871681	1.25851296187168
MV_FEM2_t1Q14	MV_FEM2	co2	Carbon dioxide	29	3	2.1147736144143776	1.082603499343953	1.082603499343953
MV_FEM2_t1Q14	MV_FEM2	fum	fum	2	7	0.6371738605595334	0.7371729511638488	0.6371738605595334
MV_FEM2_t1Q14	MV_FEM2	h	h	13	17	5.7955811021207735	0.20340296342148145	0.20340296342148145
MV_FEM2_t1Q14	MV_FEM2	ac	Acetate	29	1	3.992694727267787	0.07094949724825093	0.07094949724825093
MV_FEM2_t1Q14	MV_FEM2	pi	pi	1	17	0.06504357431557453	0.1650431059507582	0.06504357431557453
MV_FEM2_t1Q14	MV_FEM2	hxan	hxan	1	12	0.09346062097254731	0.05112154255964071	0.05112154255964071
MV_FEM2_t1Q14	MV_FEM2	ins	ins	1	1	0.0370043031207988	0.037003654356853405	0.037003654356853405
MV_FEM2_t1Q14	MV_FEM2	gly	gly	3	3	0.06221062491834682	0.0363433951943193	0.0363433951943193
MV_FEM2_t1Q14	MV_FEM2	nh4	Ammonium	14	4	0.030872514248273898	0.03087391211666286	0.030872514248273898
MV_FEM2_t1Q14	MV_FEM2	fru	D-fructose	9	3	0.030297102160263715	0.04519489846022988	0.030297102160263715
MV_FEM2_t1Q14	MV_FEM2	h2o	h2o	19	3	2.9247671013372147	0.029145238019379783	0.029145238019379783
MV_FEM2_t1Q14	MV_FEM2	malt	malt	5	2	0.02785725630049454	0.0353064561638477	0.02785725630049454
MV_FEM2_t1Q14	MV_FEM2	ala_L	ala L	1	21	0.019654334477965697	0.11965377273545548	0.019654334477965697
MV_FEM2_t1Q14	MV_FEM2	lac_D	D-lactate	5	1	0.01953720823714127	0.019537208237141286	0.01953720823714127
MV_FEM2_t1Q14	MV_FEM2	malttr	malttr	3	1	0.008259999999999995	0.008259999999999998	0.008259999999999995
MV_FEM2_t1Q14	MV_FEM2	asn_L	asn L	1	12	0.007407097009153159	0.029905788096921068	0.007407097009153159
MV_FEM2_t1Q14	MV_FEM2	asp_L	asp L	3	4	0.0036255584488074587	0.026125558448807453	0.0036255584488074587
MV_FEM2_t1Q14	MV_FEM2	trp_L	trp L	2	9	0.003029989068768843	0.01120554517840599	0.003029989068768843
MV_FEM2_t1Q14	MV_FEM2	succ	Succinate	9	4	2.111544827286277	0.002936120404314772	0.002936120404314772
MV_FEM2_t1Q14	MV_FEM2	gln_L	gln L	1	5	0.002833132725914192	0.020831628753126694	0.002833132725914192
MV_FEM2_t1Q14	MV_FEM2	val_L	val L	1	17	0.0023019434461896185	0.020300253036361172	0.0023019434461896185
MV_FEM2_t1Q14	MV_FEM2	o2	Oxygen	1	13	0.0019819684441370424	0.0029814738134965497	0.0019819684441370424
MV_FEM2_t1Q14	MV_FEM2	nac	nac	4	6	0.0027682827589353798	0.001864758842867898	0.001864758842867898
MV_FEM2_t1Q14	MV_FEM2	adn	adn	1	8	0.0005150987994055959	0.02171030560342068	0.0005150987994055959
MV_FEM2_t1Q14	MV_FEM2	arg_L	arg L	1	13	0.00044798249048025497	0.01544597618061448	0.00044798249048025497
MV_FEM2_t1Q14	MV_FEM2	xyl_D	xyl D	1	3	0.00028447776903436244	0.018163219398374883	0.00028447776903436244
MV_FEM2_t1Q14	MV_FEM2	arab_L	arab L	3	2	0.00022841821936126893	0.000847631372755671	0.00022841821936126893
MV_FEM2_t1Q14	MV_FEM2	rib_D	rib D	1	1	0.0025046166508320223	0.0001798657640926455	0.0001798657640926455
MV_FEM2_t1Q14	MV_FEM2	7a_czp	7a czp	1	6	0.00013574317552801326	0.00013531056544374467	0.00013531056544374467
MV_FEM2_t1Q14	MV_FEM2	czp	czp	6	1	0.00013531056544374467	0.00013574317552801326	0.00013531056544374467
MV_FEM2_t1Q14	MV_FEM2	etoh	Ethanol	1	1	0.00011174613297470357	0.00011174613297470594	0.00011174613297470357
MV_FEM2_t1Q14	MV_FEM2	acald	acald	1	2	0.00011174613297470594	0.00011153283688103814	0.00011153283688103814
MV_FEM2_t1Q14	MV_FEM2	adocbl	adocbl	1	2	9.582053159065856e-05	9.580677689503807e-05	9.580677689503807e-05
MV_FEM2_t1Q14	MV_FEM2	cbl1	cbl1	2	1	9.580677689503807e-05	9.582053159065856e-05	9.580677689503807e-05
MV_FEM2_t1Q14	MV_FEM2	urea	urea	2	2	8.110775596013957e-05	8.110775596014353e-05	8.110775596013957e-05
MV_FEM2_t1Q14	MV_FEM2	uri	uri	1	2	9.189041189599115e-05	8.081452162375218e-05	8.081452162375218e-05
MV_FEM2_t1Q14	MV_FEM2	orn	orn	5	5	7.874067664291941e-05	0.0010585339590834613	7.874067664291941e-05
MV_FEM2_t1Q14	MV_FEM2	leu_L	leu L	2	6	4.798404131942157e-05	0.015047696276353209	4.798404131942157e-05
MV_FEM2_t1Q14	MV_FEM2	glyc	glyc	4	2	0.001898385216448537	4.66709483975299e-05	4.66709483975299e-05
MV_FEM2_t1Q14	MV_FEM2	gcald	gcald	2	1	4.1561554102325266e-05	4.19829513408449e-05	4.1561554102325266e-05
MV_FEM2_t1Q14	MV_FEM2	gal	D-galactose	3	3	0.00137050931616762	3.6842851654259435e-05	3.6842851654259435e-05
MV_FEM2_t1Q14	MV_FEM2	h2s	h2s	2	1	0.15848697626918407	2.9051060993599796e-05	2.9051060993599796e-05
MV_FEM2_t1Q14	MV_FEM2	dad_2	dad 2	1	5	4.996162175114063e-06	1.4561498852566531e-05	4.996162175114063e-06
MV_FEM3_t1Q14	MV_FEM3	h	h	9	16	6.134559735604045	6.2345588231801425	6.134559735604045
MV_FEM3_t1Q14	MV_FEM3	glc_D	glc D	3	3	2.096841364067568	2.0968410867353504	2.0968410867353504
MV_FEM3_t1Q14	MV_FEM3	h2o	h2o	21	3	10.10711856530039	1.1282324283257101	1.1282324283257101
MV_FEM3_t1Q14	MV_FEM3	h2	Hydrogen	3	1	2.051662705617079	1.035018788126838	1.035018788126838
MV_FEM3_t1Q14	MV_FEM3	co2	Carbon dioxide	24	2	0.49353563697777175	0.4935356369777707	0.4935356369777707
MV_FEM3_t1Q14	MV_FEM3	malt	malt	2	4	0.2158017375286046	0.22325103752860456	0.2158017375286046
MV_FEM3_t1Q14	MV_FEM3	pi	pi	3	17	0.10042296952208554	0.20042296952208588	0.10042296952208554
MV_FEM3_t1Q14	MV_FEM3	anzp	anzp	2	3	0.09897951933193669	0.09897951933193677	0.09897951933193669
MV_FEM3_t1Q14	MV_FEM3	nzp	nzp	3	2	0.09897951933193677	0.09897951933193669	0.09897951933193669
MV_FEM3_t1Q14	MV_FEM3	asp_L	asp L	2	4	0.06592128103948752	0.0884207389991862	0.06592128103948752
MV_FEM3_t1Q14	MV_FEM3	glu_L	glu L	2	22	0.06554897225506104	0.08354897225506103	0.06554897225506104
MV_FEM3_t1Q14	MV_FEM3	nh4	Ammonium	12	4	0.09140696023852385	0.05679324281841224	0.05679324281841224
MV_FEM3_t1Q14	MV_FEM3	7a_czp	7a czp	2	3	0.036308680466573186	0.036307882170731484	0.036307882170731484
MV_FEM3_t1Q14	MV_FEM3	czp	czp	3	2	0.036307882170731484	0.036308680466573186	0.036307882170731484
MV_FEM3_t1Q14	MV_FEM3	val_L	val L	2	24	0.024351687596996897	0.04234937033290673	0.024351687596996897
MV_FEM3_t1Q14	MV_FEM3	ac	Acetate	25	2	3.5831952681673975	0.023879636477574233	0.023879636477574233
MV_FEM3_t1Q14	MV_FEM3	gsn	gsn	1	3	0.027691403378867625	0.016174760315434175	0.016174760315434175
MV_FEM3_t1Q14	MV_FEM3	gln_L	gln L	1	8	0.011389465724481438	0.029388839804547366	0.011389465724481438
MV_FEM3_t1Q14	MV_FEM3	galur	galur	1	1	0.008989999999999956	0.008989999999999986	0.008989999999999956
MV_FEM3_t1Q14	MV_FEM3	pro_L	pro L	1	19	0.007134787187577433	0.025128753208565464	0.007134787187577433
MV_FEM3_t1Q14	MV_FEM3	fru	D-fructose	6	6	0.005929183486796366	0.020827783486796276	0.005929183486796366
MV_FEM3_t1Q14	MV_FEM3	glyc3p	glyc3p	1	14	0.004406983163420699	0.10440698316342024	0.004406983163420699
MV_FEM3_t1Q14	MV_FEM3	12dhchol	12dhchol	1	1	0.004385825499137962	0.0043858254991379665	0.004385825499137962
MV_FEM3_t1Q14	MV_FEM3	cholate	cholate	1	1	0.0043858254991379665	0.004385825499137962	0.004385825499137962
MV_FEM3_t1Q14	MV_FEM3	malttr	malttr	1	1	0.003539999999999985	0.003539999999999998	0.003539999999999985
MV_FEM3_t1Q14	MV_FEM3	rmn	rmn	1	2	0.0028999999999999855	0.017798599999999887	0.0028999999999999855
MV_FEM3_t1Q14	MV_FEM3	gal	D-galactose	3	2	0.0027673680353009797	0.01766596803530089	0.0027673680353009797
MV_FEM3_t1Q14	MV_FEM3	nac	nac	4	9	0.004609585340073689	0.0024537929347799737	0.0024537929347799737
MV_FEM3_t1Q14	MV_FEM3	h2s	h2s	1	1	0.08281881705028843	0.002233664600176493	0.002233664600176493
MV_FEM3_t1Q14	MV_FEM3	asn_L	asn L	1	14	0.0017081589434677794	0.02420675533870314	0.0017081589434677794
MV_FEM3_t1Q14	MV_FEM3	orn	orn	6	6	0.0010713579799036198	0.03550147297907302	0.0010713579799036198
MV_FEM3_t1Q14	MV_FEM3	hxan	hxan	1	9	0.0005716785632578636	0.005469523195032394	0.0005716785632578636
MV_FEM3_t1Q14	MV_FEM3	ins	ins	2	1	0.0005716785632578489	0.0005716785632578636	0.0005716785632578489
MV_FEM3_t1Q14	MV_FEM3	xyl_D	xyl D	2	2	0.000503070117669997	0.018381370117669982	0.000503070117669997
MV_FEM3_t1Q14	MV_FEM3	gcald	gcald	4	1	0.00046432139246089155	0.00046435241824491425	0.00046432139246089155
MV_FEM3_t1Q14	MV_FEM3	arab_L	arab L	2	2	0.00044096783529449645	0.018319267835294493	0.00044096783529449645
MV_FEM3_t1Q14	MV_FEM3	o2	Oxygen	1	11	0.00041825793271201434	0.0014190022326182456	0.00041825793271201434
MV_FEM3_t1Q14	MV_FEM3	leu_L	leu L	2	8	0.00023060637044033987	0.01005157760030262	0.00023060637044033987
MV_FEM3_t1Q14	MV_FEM3	ncam	ncam	2	1	0.0011346943277312806	0.00021710927488612558	0.00021710927488612558
MV_FEM3_t1Q14	MV_FEM3	etoh	Ethanol	3	2	0.00018187354182408095	0.00018187354182407897	0.00018187354182407897
MV_FEM3_t1Q14	MV_FEM3	adn	adn	1	10	0.0001733141410190504	0.027344600830998367	0.0001733141410190504
MV_FEM3_t1Q14	MV_FEM3	acald	acald	1	4	0.00011661108908197942	0.0001156470700196591	0.0001156470700196591
MV_FEM3_t1Q14	MV_FEM3	succ	Succinate	18	2	2.2728669836525515	8.212157820907362e-05	8.212157820907362e-05
MV_FEM3_t1Q14	MV_FEM3	rib_D	rib D	2	2	6.844517168163804e-05	0.017946265181414494	6.844517168163804e-05
MV_FEM3_t1Q14	MV_FEM3	pyr	pyr	1	1	6.355637642422409e-05	6.355637642420802e-05	6.355637642420802e-05
MV_FEM3_t1Q14	MV_FEM3	ddca	ddca	1	2	5.2674237277685826e-05	0.0010316068449059599	5.2674237277685826e-05
MV_FEM3_t1Q14	MV_FEM3	fum	fum	1	5	4.015317257941655e-05	0.10004006968130014	4.015317257941655e-05
MV_FEM3_t1Q14	MV_FEM3	ala_L	ala L	1	12	3.3711946724365904e-05	0.10003281903624105	3.3711946724365904e-05
MV_FEM3_t1Q14	MV_FEM3	dad_2	dad 2	1	3	2.7258080297687267e-05	0.0022752562464073223	2.7258080297687267e-05
MV_FEM3_t1Q14	MV_FEM3	urea	urea	1	3	2.4362108874206832e-05	2.4872514595040376e-05	2.4362108874206832e-05
MV_FEM3_t1Q14	MV_FEM3	gly	gly	3	2	1.1714268136408674e-05	0.0005071067729546637	1.1714268136408674e-05
MV_FEM3_t1Q14	MV_FEM3	dgsn	dgsn	1	8	4.613663044781939e-06	0.008875104051450203	4.613663044781939e-06
MV_FEM3_t1Q14	MV_FEM3	thymd	thymd	1	10	4.613663044781939e-06	0.004542062161169698	4.613663044781939e-06
MV_FEM3_t1Q14	MV_FEM3	glyc	glyc	3	1	0.0004583441952433137	2.302808670899577e-06	2.302808670899577e-06
MV_FEM3_t1Q14	MV_FEM3	cytd	cytd	1	11	1.478186308304616e-06	0.0050325150218290095	1.478186308304616e-06
MV_FEM4_t1Q14	MV_FEM4	h2o	h2o	8	3	3.6713592618399615	2.5219690197787727	2.5219690197787727
MV_FEM4_t1Q14	MV_FEM4	h	h	6	14	8.376600090099288	2.3849823961516345	2.3849823961516345
MV_FEM4_t1Q14	MV_FEM4	glc_D	glc D	5	4	2.360283953376624	2.3602839533766256	2.360283953376624
MV_FEM4_t1Q14	MV_FEM4	glu_L	glu L	1	13	1.7697385029438482	1.7877368843509769	1.7697385029438482
MV_FEM4_t1Q14	MV_FEM4	nh4	Ammonium	9	5	1.9469316130084007	1.2681235961016049	1.2681235961016049
MV_FEM4_t1Q14	MV_FEM4	succ	Succinate	5	4	0.6689153873138324	0.6709195816302805	0.6689153873138324
MV_FEM4_t1Q14	MV_FEM4	malt	malt	4	1	0.2690919199999959	0.2765411147565752	0.2690919199999959
MV_FEM4_t1Q14	MV_FEM4	lac_D	D-lactate	4	1	0.25035672551591637	0.2503567255159171	0.25035672551591637
MV_FEM4_t1Q14	MV_FEM4	asp_L	asp L	3	4	0.19808279279582447	0.22058209997831607	0.19808279279582447
MV_FEM4_t1Q14	MV_FEM4	fru	D-fructose	2	5	0.14288562222114554	0.15778422222114577	0.14288562222114554
MV_FEM4_t1Q14	MV_FEM4	pi	pi	4	13	0.10448901698565406	0.2044890169856575	0.10448901698565406
MV_FEM4_t1Q14	MV_FEM4	acgam	acgam	1	6	0.0907677724963601	0.190767438757074	0.0907677724963601
MV_FEM4_t1Q14	MV_FEM4	ala_L	ala L	1	9	0.07926556158124061	0.17926526256664216	0.07926556158124061
MV_FEM4_t1Q14	MV_FEM4	leu_L	leu L	4	8	0.06963239554668998	0.08463199688360104	0.06963239554668998
MV_FEM4_t1Q14	MV_FEM4	7a_czp	7a czp	4	2	0.05987599620856336	0.05987599620856346	0.05987599620856336
MV_FEM4_t1Q14	MV_FEM4	czp	czp	2	4	0.05987599620856346	0.05987599620856336	0.05987599620856336
MV_FEM4_t1Q14	MV_FEM4	ins	ins	3	2	0.04523410193932918	0.04523410193932919	0.04523410193932918
MV_FEM4_t1Q14	MV_FEM4	gsn	gsn	1	3	0.04505786602518865	0.14505786602518866	0.04505786602518865
MV_FEM4_t1Q14	MV_FEM4	hxan	hxan	1	2	0.04062680580871016	0.04286726472293526	0.04062680580871016
MV_FEM4_t1Q14	MV_FEM4	ile_L	ile L	1	11	0.03600948649740938	0.05100769079591622	0.03600948649740938
MV_FEM4_t1Q14	MV_FEM4	xyl_D	xyl D	2	1	0.0308642699999998	0.048742569999999985	0.0308642699999998
MV_FEM4_t1Q14	MV_FEM4	fum	fum	1	4	0.026712846330260637	0.126712839196867	0.026712846330260637
MV_FEM4_t1Q14	MV_FEM4	gal	D-galactose	4	4	0.02466560720763096	0.03956420720763103	0.02466560720763096
MV_FEM4_t1Q14	MV_FEM4	cys_L	cys L	2	6	0.01884950985609419	0.11884877841220066	0.01884950985609419
MV_FEM4_t1Q14	MV_FEM4	arg_L	arg L	1	7	0.018667634801449166	0.03366630729869752	0.018667634801449166
MV_FEM4_t1Q14	MV_FEM4	gly	gly	2	2	0.01709949748098592	0.06209949748098592	0.01709949748098592
MV_FEM4_t1Q14	MV_FEM4	lac_L	L-lactate	2	2	0.01489962481342024	0.014899624813420238	0.014899624813420238
MV_FEM4_t1Q14	MV_FEM4	12ppd_S	12ppd S	1	1	0.014898599999999883	0.014898599999999896	0.014898599999999883
MV_FEM4_t1Q14	MV_FEM4	val_L	val L	1	15	0.013654786190745264	0.03165285846365701	0.013654786190745264
MV_FEM4_t1Q14	MV_FEM4	galur	galur	1	2	0.013025999999999972	0.013025999999999994	0.013025999999999972
MV_FEM4_t1Q14	MV_FEM4	man	man	1	2	0.010997999999999902	0.02589659999999987	0.010997999999999902
MV_FEM4_t1Q14	MV_FEM4	pyr	pyr	1	1	0.008440342053092941	0.008440342053092935	0.008440342053092935
MV_FEM4_t1Q14	MV_FEM4	lys_L	lys L	1	13	0.007661401285021294	0.02266011096441934	0.007661401285021294
MV_FEM4_t1Q14	MV_FEM4	thr_L	thr L	1	8	0.0068858904808859174	0.029385323067475284	0.0068858904808859174
MV_FEM4_t1Q14	MV_FEM4	malttr	malttr	1	1	0.004719999999999959	0.004719408390264603	0.004719408390264603
MV_FEM4_t1Q14	MV_FEM4	dad_2	dad 2	1	4	0.06476719906355094	0.003460142583356784	0.003460142583356784
MV_FEM4_t1Q14	MV_FEM4	glyc	glyc	5	3	0.0034471333832858195	0.18341288893919613	0.0034471333832858195
