EvaluationSet	Reference	RepositoryLabel	GenBankAssembly	ExpectedAbundancePct	ExpectedAbundanceMOCK1Pct	ExpectedAbundanceMOCK2Pct	ReferenceRecords	ReferenceBases	CompressedBytes	CompressedSHA256	TaxonomyRenameAlias
MOCK1	Trichormus_sp._PCC_7120	Nostoc_sp._PCC_7120	GCA_000009705.1	1.37146302611	1.37146302611	1.35207288018	7	7211789	2209988	6a30f675c3d94cd6aba7de06a1c27ef2fbd5a38e5424603d790669cf13894bb9	yes
MOCK1	Gemmatimonas_aurantiaca_T-27	Gemmatimonas_aurantiaca_T-27	GCA_000010305.1	2.41490124842	2.41490124842	2.3807586673	1	4636964	1403898	c7283a4391a0fb0a72a0f7373b8cd72e2495316108f33596f890bc301840d8d7	no
MOCK1	Porphyromonas_gingivalis_ATCC_33277	Porphyromonas_gingivalis_ATCC_33277	GCA_000010505.1	2.17006694673	2.17006694673	2.22771983917	1	2354886	720565	d263571f93475c23c3a2c511e358b3d0f4666911eb62dd2a07e6c4b3a542e60e	no
MOCK1	Bacteroides_thetaiotaomicron_VPI-5482	Bacteroides_thetaiotaomicron_VPI-5482	GCA_000011065.1	0.323509814467	0.323509814467	0.318935937962	2	6293399	1935047	d4e886c57d6148df6d9b3410f15bbbe94979b5adafba7bec4d787e235cd51068	no
MOCK1	Pyrococcus_horikoshii_OT3	Pyrococcus_horikoshii_OT3	GCA_000011105.1	5.85551833757	5.85551833757	5.77273130437	1	1738505	533660	b2678795cacb66a70e1ed1cac00863640c02bf39d5a355f72c03f562ef7e85ff	no
MOCK1	Sulfurisphaera_tokodaii_str._7	Sulfolobus_tokodaii_str._7	GCA_000011205.1	0.075406063925	0.075406063925	0.0743399509085	1	2694756	818013	b9fc502a9e16d4b17476ae06b6de73d1e74538079c01490c0e6c7bf61540b2ed	yes
MOCK1	Methanococcus_maripaludis_S2	Methanococcus_maripaludis_S2	GCA_000011585.1	0.459615924751	0.459615924751	0.453117740196	1	1661137	501943	6d4d48b53224cbdb72f7736d80ee04f060a3785325f15e35f5866d786cfb902c	no
MOCK1	Ruegeria_pomeroyi_DSS-3	Ruegeria_pomeroyi_DSS-3	GCA_000011965.2	0.0665347622868	0.0665347622868	0.065594074331	2	4601048	1386857	8059b542d8b9672ba0aa3a5c349735a5f5c59a8684a74070b5edf5f2f397cd1c	no
MOCK1	Phocaeicola_vulgatus_ATCC_8482	Bacteroides_vulgatus_ATCC_8482	GCA_000012825.1	0.469244175386	0.469244175386	0.500660025761	1	5163189	1585435	056b7bae201b7b6c14df92880d1a98cb1e4628a2a1049c76ace2c8eb6655dfc4	yes
MOCK1	Paraburkholderia_xenovorans_LB400	Paraburkholderia_xenovorans_LB400	GCA_000013645.1	0.575113272979	0.575113272979	0.566982153088	3	9731138	2950274	ab640f1ad402eb4a23693e0bb30a5321621a874cd7fa97bb3c630bf43a7c425e	no
MOCK1	Chlorobium_phaeobacteroides_DSM_266	Chlorobium_phaeobacteroides_DSM_266	GCA_000015125.1	0.690261801222	0.690261801222	0.680502677714	1	3133902	946278	3a433e4c62393123a7a2332d1240b5664eca2386461dc48a5b848c8c1faca255	no
MOCK1	Pyrobaculum_calidifontis_JCM_11548	Pyrobaculum_calidifontis_JCM_11548	GCA_000015805.1	2.54495465747	2.54495465747	2.50897334316	1	2009313	614834	47400e330bdfbbd462eaa09c92524a1174d5d3cc103478981fdbacdb72516bdf	no
MOCK1	Ruminiclostridium_thermocellum_ATCC_27405	Ruminiclostridium_thermocellum_ATCC_27405	GCA_000015865.1	0.268844896556	0.268844896556	0.26504388867	1	3843301	1166987	75443e2e03de3f004705f6018fa311ddc75a6fefbf7398b4bc22915b8b1ce6c2	no
MOCK1	Shewanella_loihica_PV-4	Shewanella_loihica_PV-4	GCA_000016065.1	0.553251012493	0.553251012493	0.545428987644	1	4602594	1410705	d62bbd6dd711922c33f402e12550feaf7dec4b15fd8be438c983a7b67e3313b0	no
MOCK1	Chlorobium_phaeovibrioides_DSM_265	Chlorobium_phaeovibrioides_DSM_265	GCA_000016085.1	1.29391754241	1.29391754241	1.27562375724	1	1966858	601247	909b26764138e750c84de6a0dc32ceb1d9e9f4ef64eea0b03d31f15b5a143f14	no
MOCK1	Methanococcus_maripaludis_C5	Methanococcus_maripaludis_C5	GCA_000016125.1	1.15404679485	1.15404679485	1.13773054327	2	1789046	540514	e5f6305abba55791fda54a0bc125af3041dbab577cf57f259f4d4575a06d9c5c	no
MOCK1	Pyrobaculum_arsenaticum_DSM_13514	Pyrobaculum_arsenaticum_DSM_13514	GCA_000016385.1	0.0479935628542	0.0479935628542	0.0473150158063	1	2121076	652076	4bae78a056b053f7e2ee37abebd7b961517f336d7fa4c57353c73a94a1dbb07e	no
MOCK1	Micromonospora_tropica_CNB-440	Salinispora_tropica_CNB-440	GCA_000016425.1	0.49099119431	0.49099119431	0.484049417005	1	5183331	1540367	f6b2f3c9170344c992c13ef1c915780a1295908a8f2f0dd6661aa12fba205c00	yes
MOCK1	Caldicellulosiruptor_saccharolyticus_DSM_8903	Caldicellulosiruptor_saccharolyticus_DSM_8903	GCA_000016545.1	0.891081566244	0.891081566244	0.878483194083	1	2970275	895838	d1d9489282f48cda84b7df22ebcda4d469201fe1fd0c797794605ae101c8df91	no
MOCK1	Thermotoga_petrophila_RKU-1	Thermotoga_petrophila_RKU-1	GCA_000016785.1	6.95026306091	6.95026306091	6.85199820618	1	1823511	558111	2b908d61f88fbe7f5015e6b8a6b98bf2b5931149fd5812ab44fc20f9020575b2	no
MOCK1	Shewanella_baltica_OS185	Shewanella_baltica_OS185	GCA_000017325.1	1.35662189775	1.35662189775	1.33744158003	2	5312910	1632773	c7ac2bbf0f780b8828b05efe9089b5d276076a7d1e3087ef5adec9bbaaa8aa26	no
MOCK1	Ignicoccus_hospitalis_KIN4_I	Ignicoccus_hospitalis_KIN4_I	GCA_000017945.1	2.83860327179	2.83860327179	2.79847026737	1	1297538	397098	f0687f5eb6a00a3e4601d41148139f8911bf47e7d47b5ebf9714ac07f10bfc37	no
MOCK1	Micromonospora_arenicola_CNS-205	Salinispora_arenicola_CNS-205	GCA_000018265.1	0.390563872567	0.390563872567	0.385041966149	1	5786361	1720092	2068eeb68be98ff66b5c1fd8229b639298b576fbae0c43dff58084c21ec48658	yes
MOCK1	Herpetosiphon_aurantiacus_DSM_785	Herpetosiphon_aurantiacus_DSM_785	GCA_000018565.1	1.6502324032	1.6502324032	1.62690093417	3	6785430	2061599	8738f5977a767b5639195b5ac465f5461df377e7a5a95b08e7fd24cca861ba11	no
MOCK1	Chloroflexus_aurantiacus_J-10-fl	Chloroflexus_aurantiacus_J-10-fl	GCA_000018865.1	0.203265727015	0.203265727015	0.200391896634	1	5258541	1594830	84b6f1782c88fc25eaf3c118714ec72d040788c7b146c9ab791c0f1b6584af5a	no
MOCK1	Thermotoga_neapolitana_DSM_4359	Thermotoga_neapolitana_DSM_4359	GCA_000018945.1	1.60748197579	1.60748197579	1.58475492482	1	1884562	575910	fe5aedcdfd25ab6b44f4421a83228a4bb74d6260668dc1e3a37dac0dfefa2c5d	no
MOCK1	Thermoanaerobacter_pseudethanolicus_ATCC_33223	Thermoanaerobacter_pseudethanolicus_ATCC_33223	GCA_000019085.1	2.48160060047	2.48160060047	2.44651500438	1	2362816	713928	f1dad9fe0c3cb37ae8467176ecb73b787178ed7313c2e54b13c39b1f6a38077f	no
MOCK1	Leptothrix_cholodnii_SP-6	Leptothrix_cholodnii_SP-6	GCA_000019785.1	0.049764838437	0.049764838437	0.0490612485762	1	4909403	1433857	c87914d691798829aab036693b328e6f04fa16247f5ba9cd0ce620fb91a1f531	no
MOCK1	Akkermansia_muciniphila_ATCC_BAA-835	Akkermansia_muciniphila_ATCC_BAA-835	GCA_000020225.1	0.907513578542	0.907513578542	0.894682885779	1	2664102	811624	fc0b915b42902bfee8843b4064610bde0c43cc6891842296911df3598ec6aaca	no
MOCK1	Sulfurihydrogenibium_sp._YO3AOP1	Sulfurihydrogenibium_sp._YO3AOP1	GCA_000020325.1	0.692150588942	0.692150588942	0.6823647612	1	1838442	552583	a42df9d7b52f290bfe1a190b43463867742e76b72f34558542ba2af5a24f6ca2	no
MOCK1	Chlorobium_limicola_DSM_245	Chlorobium_limicola_DSM_245	GCA_000020465.1	2.32098007977	2.32098007977	2.28816538364	1	2763181	838824	7bff393d79620bd32836bb68c28f0da1d69bd1864c38f38e80a065d700e676fe	no
MOCK1	Geobacter_bemidjiensis_Bem	Geobacter_bemidjiensis_Bem	GCA_000020725.1	0.00331230541102	0.00331230541102	0.00326547506702	1	4615150	1407895	5dee33110e8d85559d5d7551e4754ce29c841b21c26434af495d13e2a3bce2e2	no
MOCK1	Hydrogenobaculum_sp._Y04AAS1	Hydrogenobaculum_sp._Y04AAS1	GCA_000020785.1	1.6318937727	1.6318937727	1.6088215806	1	1559514	470973	39237bf7f152901b87a495480f24e4538e8792c71855496b08e8dbc59af77e1b	no
MOCK1	Persephonella_marina_EX-H1	Persephonella_marina_EX-H1	GCA_000021565.1	2.8062374214	2.8062374214	2.76656201486	2	1983966	597570	80a182008207d3a0d0c91581f48c5ea29ca9ec1beb99eb23c89fca5dd363b5b5	no
MOCK1	Dictyoglomus_turgidum_DSM_6724	Dictyoglomus_turgidum_DSM_6724	GCA_000021645.1	0.685764582516	0.685764582516	0.676069042004	1	1855560	557757	0236fe08d7d3d34f51d6d4eacc608cf427f112b0a02ad2a3492435c6d7fb934b	no
MOCK1	Shewanella_baltica_OS223	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	2.5364523173	2.50059121157	4	5358884	1646382	99932ab09a780502527e899e58fa223e66d40d765c821704269e13d2f50553a9	no
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.214992735487	0.211953105226	3	2931662	880680	55bae1cb3fe41047aee2c39369a37f8a007650f41f96b464ad5016d7e36522ff	no
MOCK1	Acidobacterium_capsulatum_ATCC_51196	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.199780321809	0.196955769108	1	4127356	1258932	4a9ccecf391873cf876796b695b93bfc87f44d52b0d3489f79c54fe0c62a6d45	no
MOCK1	Aciduliprofundum_boonei_T469	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	0.0342524180009	0.0337681472835	1	1486778	454891	5c56a1bb8b7d25ccfcc5fa4701652f3d5dffacbe6be23c9f0417539c51a1fa8a	no
MOCK1	Haloferax_volcanii_DS2	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	0.0482710050942	0.0475885354867	5	4012900	1194576	a8d58f79e2df7f892ed7adae2bab8ff0059e078a85f7dab1770deb09f233ec57	no
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	5.64580135165	5.56597935861	3	1739927	518400	876c7466941bc18ab08592de95f443ea4380a4892b37ae4d725bfe174446dff3	no
MOCK1	Acidilobus_saccharovorans_345-15	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	0.0341604652009	0.0336774945391	1	1496453	456211	8f0f40c2d3660b1c9d7dba88f39ebe5be7f25e16307c91b3261cd221f137df6c	no
MOCK1	Desulfovibrio_piger_ATCC_29098	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	4.3878528577	4.3258161089	47	2867216	854115	7ece11c5253dc54537245de0f42237216d77557bd1b71f564bb6f4edd782a5c9	no
MOCK1	Methanothermus_fervidus_DSM_2088	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	7.18333975898	7.08177959763	1	1243342	374791	12818f82bde57a9290457e9efbca2627855e7b0f7961a2c5769ae6861c71ee6a	no
MOCK1	Enterococcus_faecalis_OG1RF	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.152304030441	0.209300991722	1	2739625	837205	6ce91541a6f375260b6c97dbc1c0299a8b8a9e26f588461445f08de4f4e0d6f7	no
MOCK1	Desulfovibrio_mercurii_ND_132	Desulfovibrio_desulfuricans_ND132	GCA_000189295.2	0.0528821747006	0.0528821747006	0.0521345110267	1	3858580	1160610	6897bf84512ab9921b7e94933e437bafa64222b7b788fda36e410fc04506cc90	yes
MOCK1	Bordetella_pertussis_RB50	Bordetella_bronchiseptica_RB50	GCA_000195675.1	0.476656463627	0.476656463627	0.469917354942	1	5339179	1583717	3affdfa7c73ec398513c7fe8e717b4b08016e703a7831324d8ceef1295a55d8c	yes
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	Desulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	0.027146183013	0.0267623823271	2	3773159	1147850	af3eba071f4cc8e36adc21ed84bc1497282fe9c6603ccddc0b04c10d6156893f	yes
MOCK1	Rhodopirellula_baltica_SH_1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	1.31778417324	1.29915295465	1	7145576	2176015	409cc952f75c0b0c003e06e51a580671634e5fce3780ad5f6d8062f9a70a91c0	no
MOCK1	Wolinella_succinogenes_DSM_1740	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.65604669178	0.64677131151	1	2110355	642027	44ed31fc115721c254422e91e40bc7797d5b7a4eed93cc6591e4bd9ea6ad49a5	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	0.00353465924648	0.00348468519884	1	4321753	1331916	df7c9b34af1bf3acbf277c19abdf5ec8fd2cc68cc52fabdcf5810db70c6821e8	no
MOCK1	Methanomassiliicoccus_luminyensis_B10	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	0.0582814043695	0.0574574048052	26	2620233	803582	3e9f5e1d96745f7f4330790f53f5486b88a9b48a4d4f859ede4dee77154404ba	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	0.0469548829791	0.0462910210915	2	2714013	833816	90296b2c67fbd305f7d466b2b18a9577873224e6cee81b9b84f1145e0c2a1386	no
MOCK1	Ignicoccus_islandicus_DSM_13165	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	1.09538937911	1.07990244325	1	1394664	430091	b1fdc84768ba93ea90c16072ea3cc7aac985afadb655961126334a9d1011e5f1	no
MOCK1	Methanobrevibacter_oralis_DSM_7256	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.761107934944	0.750347168048	136	2140433	638107	de813bae968aed7863b7a27ebe3da3d24bd7d863240ad33d680c052aa9105608	no
MOCK1	Desulfobulbus_oralis_sp._ONRL	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	7.35004955226	7.24613239902	1	2774417	837067	2505ad1f5aba3580cbeb645d07c51501c8a923b05eb1edf2a61d8380c3acc4f3	no
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	2.80887154653	2.76915889795	1	2180101	636861	faa2106045ddf6b0bee12abb0ef94f8afe38539288ee3eaffb548e0462870d89	no
MOCK2	Escherichia_coli_K-12_MG1655	Escherichia_coli_K-12_MG1655	GCA_000005845.2	0.043258161089	0	0.043258161089	1	4641652	1424039	2157b388724c19ebd15ae94e22791c6582f8a5655095ce7c01d765958fde6fb7	no
MOCK2	Halobacterium_salinarum_NRC-1	Halobacterium_salinarum_NRC-1	GCA_000006805.1	2.49649088872	2.53229319151	2.49649088872	3	2571010	768945	9734d76a7e3a87a3e228332c69271b455bb80cd2d9904c2b9a5c566d0220976a	no
MOCK2	Chlorobaculum_tepidum_TLS	Chlorobium_tepidum_TLS	GCA_000006985.1	0.239842459775	0.243282052687	0.239842459775	1	2154946	658161	a1bbcece9f91622ffd4e799d2b88c6d66a5560124569d321e398930da2e17623	yes
MOCK2	Methanopyrus_kandleri_AV19	Methanopyrus_kandleri_AV19	GCA_000007185.1	0.207234504471	0.210206465038	0.207234504471	1	1694969	518520	55f3783a970a749f3d802ed4ab7cb4cbf4108da22cfea8b196d4817f7979dbbc	no
MOCK2	Pyrobaculum_aerophilum_IM2	Pyrobaculum_aerophilum_IM2	GCA_000007225.1	0.225786489848	0.229024505381	0.225786489848	1	2222430	682037	0ba72caf9ced2c7c96966db593b3fc1d10a8987c85ae71f8c9bf9a44a7beaed1	no
MOCK2	Streptococcus_agalactiae_sv._V_V_2603V_R	Streptococcus_agalactiae_sv._V_V_2603V_R	GCA_000007265.1	0.0929249386356	0	0.0929249386356	1	2160267	659478	a2d57829b6a600659f9624294762bee9079c9167a4954e75bd8274ef60c407e9	no
MOCK2	Pyrococcus_furiosus_DSM_3638	Pyrococcus_furiosus_DSM_3638	GCA_000007305.1	0.396153685762	0.401834945916	0.396153685762	1	1908256	584756	870ae6c03ed08d75d2e298e9375042b9f5f89688bdd443e9850246590e269076	no
MOCK2	Methanosarcina_acetivorans_C2A	Methanosarcina_acetivorans_C2A	GCA_000007345.1	0.174492059843	0.176994459347	0.174492059843	1	5751492	1752151	0d450411ff869f36f54226f4a8d4bd0f4acfb1adc64ae68de6bbb24fd06262bc	no
MOCK2	Pseudomonas_putida_KT2440	Pseudomonas_putida_KT2440	GCA_000007565.2	1.4615378698	1.48249785872	1.4615378698	1	6181873	1872397	02de82b7269733cc31d142a4ba5746038b75a47b582d661b8091b42ec29fff6c	no
MOCK2	Staphylococcus_epidermidis_ATCC_12228	Staphylococcus_epidermidis_ATCC_12228	GCA_000007645.1	0.0784054169738	0	0.0784054169738	7	2564615	779342	7e1c4a5ae0ff518b5e8feac4f2bdb7df6a101283d95d37d7275a0d91bdba7cd9	no
MOCK2	Geobacter_sulfurreducens_PCA	Geobacter_sulfurreducens_PCA	GCA_000007985.2	0.578871546628	0.587173172916	0.578871546628	1	3814128	1162465	cd815c223dd269d867690f93d01e598f50efb96119ed65fdcd4010dd3ec39e54	no
MOCK2	Bacillus_cereus_ATCC_10987	Bacillus_cereus_ATCC_10987	GCA_000008005.1	0.0371012693998	0	0.0371012693998	2	5432652	1656410	d384d8b8c17e7ab878099410b835867898f94a8548ea5582975c5c9a814dc48a	no
MOCK2	Nanoarchaeum_equitans_Kin4-M	Nanoarchaeum_equitans_Kin4-M	GCA_000008085.1	0.942145092126	0.955656442804	0.942145092126	1	490885	147779	9661872b3164156d01c406bb5dd6c46fc4176920ed89514c6e931d5c75eb00c8	no
MOCK2	Treponema_denticola_ATCC_35405	Treponema_denticola_ATCC_35405	GCA_000008185.1	1.24954496832	1.26746475625	1.24954496832	1	2843201	863981	c164668646799b06a28e13eb05d6dc98e514908dfab2fbbe0917cfd556e941cc	no
MOCK2	Helicobacter_pylori_ATCC_700392	Helicobacter_pylori_ATCC_700392	GCA_000008525.1	0.120914377984	0	0.120914377984	1	1667867	501961	7c2513d0ac577d98e2b410dc75b4eb0aa0002c8aa6ee9d11d90b67fda194f910	no
MOCK2	Deinococcus_radiodurans_R1	Deinococcus_radiodurans_R1	GCA_000008565.1	0.671262409936	0.619843795964	0.671262409936	4	3284156	987536	88abdc940b345bc36023bd9fd810c4ce81af4ad88c7a0e4bc2604adca243da40	no
MOCK2	Archaeoglobus_fulgidus_DSM_4304	Archaeoglobus_fulgidus_DSM_4304	GCA_000008665.1	1.15175052477	1.16826783762	1.15175052477	1	2178400	667258	d43c3716fcf7b0a6ca64a492a1e7bc87a37c17e0780992e688d4cef59e2a13dd	no
MOCK2	Neisseria_meningitidis_MC58	Neisseria_meningitidis_MC58	GCA_000008805.1	0.0884219680409	0	0.0884219680409	1	2272360	679361	da9fc4f0e23719949e864a4dd4c208296330ab5d871444ebd9d9fc3180ac271c	no
MOCK2	Nitrosomonas_europaea_ATCC_19718	Nitrosomonas_europaea_ATCC_19718	GCA_000009145.1	5.60307550436	5.68342949511	5.60307550436	1	2812094	860752	183228e3e886c14075860081f336be9d24ed9aea5dd43cc6548e7ca98c6621a3	no
MOCK2	Pseudomonas_fluorescens_SBW25	Pseudomonas_fluorescens_SBW25	GCA_000009225.1	1.05419048032	1.06930867961	1.05419048032	1	6722539	2046334	1423887e0187234402135ff2d713f0fd9123a99ec7e040b84549862349de951b	no
MOCK2	Trichormus_sp._PCC_7120	Nostoc_sp._PCC_7120	GCA_000009705.1	1.35207288018	1.37146302611	1.35207288018	7	7211789	2209988	6a30f675c3d94cd6aba7de06a1c27ef2fbd5a38e5424603d790669cf13894bb9	yes
MOCK2	Gemmatimonas_aurantiaca_T-27	Gemmatimonas_aurantiaca_T-27	GCA_000010305.1	2.3807586673	2.41490124842	2.3807586673	1	4636964	1403898	c7283a4391a0fb0a72a0f7373b8cd72e2495316108f33596f890bc301840d8d7	no
MOCK2	Bifidobacterium_adolescentis_ATCC_15703	Bifidobacterium_adolescentis_ATCC_15703	GCA_000010425.1	0.0960372571545	0	0.0960372571545	1	2089645	635771	335b2ce566fd39d69255e7c37144b3d1885892cc78a6101204c0e524b3aeb000	no
MOCK2	Porphyromonas_gingivalis_ATCC_33277	Porphyromonas_gingivalis_ATCC_33277	GCA_000010505.1	2.22771983917	2.17006694673	2.22771983917	1	2354886	720565	d263571f93475c23c3a2c511e358b3d0f4666911eb62dd2a07e6c4b3a542e60e	no
MOCK2	Bacteroides_thetaiotaomicron_VPI-5482	Bacteroides_thetaiotaomicron_VPI-5482	GCA_000011065.1	0.318935937962	0.323509814467	0.318935937962	2	6293399	1935047	d4e886c57d6148df6d9b3410f15bbbe94979b5adafba7bec4d787e235cd51068	no
MOCK2	Pyrococcus_horikoshii_OT3	Pyrococcus_horikoshii_OT3	GCA_000011105.1	5.77273130437	5.85551833757	5.77273130437	1	1738505	533660	b2678795cacb66a70e1ed1cac00863640c02bf39d5a355f72c03f562ef7e85ff	no
MOCK2	Sulfurisphaera_tokodaii_str._7	Sulfolobus_tokodaii_str._7	GCA_000011205.1	0.0743399509085	0.075406063925	0.0743399509085	1	2694756	818013	b9fc502a9e16d4b17476ae06b6de73d1e74538079c01490c0e6c7bf61540b2ed	yes
MOCK2	Methanococcus_maripaludis_S2	Methanococcus_maripaludis_S2	GCA_000011585.1	0.453117740196	0.459615924751	0.453117740196	1	1661137	501943	6d4d48b53224cbdb72f7736d80ee04f060a3785325f15e35f5866d786cfb902c	no
MOCK2	Ruegeria_pomeroyi_DSS-3	Ruegeria_pomeroyi_DSS-3	GCA_000011965.2	0.065594074331	0.0665347622868	0.065594074331	2	4601048	1386857	8059b542d8b9672ba0aa3a5c349735a5f5c59a8684a74070b5edf5f2f397cd1c	no
MOCK2	Phocaeicola_vulgatus_ATCC_8482	Bacteroides_vulgatus_ATCC_8482	GCA_000012825.1	0.500660025761	0.469244175386	0.500660025761	1	5163189	1585435	056b7bae201b7b6c14df92880d1a98cb1e4628a2a1049c76ace2c8eb6655dfc4	yes
MOCK2	Staphylococcus_aureus_USA300_FPR3757	Staphylococcus_aureus_USA300_FPR3757	GCA_000013465.1	0.0692130577424	0	0.0692130577424	4	2917469	883755	dedc519dfa13b276676cece80acae4949ee37a532bfd25a4a6af6988c55188d1	no
MOCK2	Paraburkholderia_xenovorans_LB400	Paraburkholderia_xenovorans_LB400	GCA_000013645.1	0.566982153088	0.575113272979	0.566982153088	3	9731138	2950274	ab640f1ad402eb4a23693e0bb30a5321621a874cd7fa97bb3c630bf43a7c425e	no
MOCK2	Lactobacillus_gasseri_ATCC_33323	Lactobacillus_gasseri_ATCC_33323	GCA_000014425.1	0.106199929869	0	0.106199929869	1	1894360	574627	ea3687975353655889da31a3e38ee27fbd0895aecac27d3612ec2a399bc62d95	no
